contig	polya_length	coverage	run	condition
ENST00000219252.10	47	83	s4_r3	s4
ENST00000219255.3	108	1	s4_r3	s4
ENST00000219271.4	81	2	s4_r3	s4
ENST00000219281.8	52	5	s4_r3	s4
ENST00000219299.8	48	1	s4_r3	s4
ENST00000219302.8	143	52	s4_r3	s4
ENST00000219313.9	43	100	s4_r3	s4
ENST00000219315.9	42	4	s4_r3	s4
ENST00000219320.9	61	3	s4_r3	s4
ENST00000219343.11	162	4	s4_r3	s4
ENST00000219345.10	136	63	s4_r3	s4
ENST00000219400.8	131	17	s4_r3	s4
ENST00000219409.8	53	2	s4_r3	s4
ENST00000219431.4	22	5	s4_r3	s4
ENST00000219439.9	37	7	s4_r3	s4
ENST00000219473.12	71	50	s4_r3	s4
ENST00000219476.9	195	1	s4_r3	s4
ENST00000219479.7	57	122	s4_r3	s4
ENST00000219481.10	35	2	s4_r3	s4
ENST00000219542.3	68	11	s4_r3	s4
ENST00000219548.9	52	153	s4_r3	s4
ENST00000219551.2	203	1	s4_r3	s4
ENST00000219611.7	37	3	s4_r3	s4
ENST00000219689.12	85	2	s4_r3	s4
ENST00000219782.10	96	14	s4_r3	s4
ENST00000219789.11	54	70	s4_r3	s4
ENST00000219794.11	44	57	s4_r3	s4
ENST00000219797.9	70	2	s4_r3	s4
ENST00000219837.12	53	6	s4_r3	s4
ENST00000220003.14	69	12	s4_r3	s4
ENST00000220058.9	33	4	s4_r3	s4
ENST00000220166.10	133	12	s4_r3	s4
ENST00000220244.7	116	21	s4_r3	s4
ENST00000220325.9	151	20	s4_r3	s4
ENST00000220429.12	36	2	s4_r3	s4
ENST00000220496.9	46	7	s4_r3	s4
ENST00000220509.10	157	8	s4_r3	s4
ENST00000220531.9	46	15	s4_r3	s4
ENST00000220584.9	74	27	s4_r3	s4
ENST00000220592.10	32	8	s4_r3	s4
ENST00000220659.11	159	15	s4_r3	s4
ENST00000220669.10	36	21	s4_r3	s4
ENST00000220751.5	125	15	s4_r3	s4
ENST00000220763.10	152	33	s4_r3	s4
ENST00000220764.7	34	44	s4_r3	s4
ENST00000220772.8	133	150	s4_r3	s4
ENST00000220809.9	53	104	s4_r3	s4
ENST00000220847.8	51	1	s4_r3	s4
ENST00000220849.10	50	204	s4_r3	s4
ENST00000220853.8	55	33	s4_r3	s4
ENST00000220876.12	48	13	s4_r3	s4
ENST00000220913.10	36	5	s4_r3	s4
ENST00000220931.11	83	1	s4_r3	s4
ENST00000220959.8	21	1	s4_r3	s4
ENST00000220966.10	118	1	s4_r3	s4
ENST00000221086.8	41	5	s4_r3	s4
ENST00000221114.8	31	21	s4_r3	s4
ENST00000221130.11	37	38	s4_r3	s4
ENST00000221132.8	92	3	s4_r3	s4
ENST00000221138.9	55	117	s4_r3	s4
ENST00000221200.9	60	18	s4_r3	s4
ENST00000221232.11	130	1	s4_r3	s4
ENST00000221233.9	64	18	s4_r3	s4
ENST00000221249.10	105	5	s4_r3	s4
ENST00000221264.8	150	12	s4_r3	s4
ENST00000221265.8	34	2	s4_r3	s4
ENST00000221315.10	17	2	s4_r3	s4
ENST00000221355.10	62	1	s4_r3	s4
ENST00000221363.8	138	4	s4_r3	s4
ENST00000221413.10	156	4	s4_r3	s4
ENST00000221418.9	42	37	s4_r3	s4
ENST00000221419.10	33	6	s4_r3	s4
ENST00000221431.11	69	4	s4_r3	s4
ENST00000221452.13	75	5	s4_r3	s4
ENST00000221455.8	182	1	s4_r3	s4
ENST00000221459.7	84	5	s4_r3	s4
ENST00000221462.9	134	3	s4_r3	s4
ENST00000221466.10	170	58	s4_r3	s4
ENST00000221486.6	80	16	s4_r3	s4
ENST00000221494.10	46	2	s4_r3	s4
ENST00000221496.5	71	1	s4_r3	s4
ENST00000221504.12	108	1	s4_r3	s4
ENST00000221543.10	70	4	s4_r3	s4
ENST00000221554.13	104	2	s4_r3	s4
ENST00000221561.12	66	67	s4_r3	s4
ENST00000221566.7	77	29	s4_r3	s4
ENST00000221573.11	52	17	s4_r3	s4
ENST00000221576.4	59	6	s4_r3	s4
ENST00000221665.5	108	2	s4_r3	s4
ENST00000221770.7	27	4	s4_r3	s4
ENST00000221784.8	57	6	s4_r3	s4
ENST00000221801.8	62	20	s4_r3	s4
ENST00000221855.8	54	130	s4_r3	s4
ENST00000221856.11	70	2	s4_r3	s4
ENST00000221859.9	45	24	s4_r3	s4
ENST00000221891.9	134	15	s4_r3	s4
ENST00000221922.11	16	2	s4_r3	s4
ENST00000221930.6	123	13	s4_r3	s4
ENST00000221943.14	61	14	s4_r3	s4
ENST00000221957.9	91	141	s4_r3	s4
ENST00000221972.8	41	1	s4_r3	s4
ENST00000221975.6	46	48	s4_r3	s4
ENST00000221980.5	139	4	s4_r3	s4
ENST00000222005.7	53	66	s4_r3	s4
ENST00000222008.11	65	427	s4_r3	s4
ENST00000222122.10	45	3	s4_r3	s4
ENST00000222139.11	31	7	s4_r3	s4
ENST00000222145.9	53	8	s4_r3	s4
ENST00000222190.9	50	1	s4_r3	s4
ENST00000222214.10	113	18	s4_r3	s4
ENST00000222219.8	145	71	s4_r3	s4
ENST00000222224.4	159	1	s4_r3	s4
ENST00000222247.10	56	2836	s4_r3	s4
ENST00000222254.13	74	18	s4_r3	s4
ENST00000222266.2	44	2	s4_r3	s4
ENST00000222271.7	197	4	s4_r3	s4
ENST00000222284.10	50	166	s4_r3	s4
ENST00000222305.8	44	11	s4_r3	s4
ENST00000222307.9	70	62	s4_r3	s4
ENST00000222308.8	63	21	s4_r3	s4
ENST00000222329.9	19	10	s4_r3	s4
ENST00000222330.8	94	10	s4_r3	s4
ENST00000222345.11	80	4	s4_r3	s4
ENST00000222388.6	45	2	s4_r3	s4
ENST00000222390.11	193	2	s4_r3	s4
ENST00000222399.11	117	6	s4_r3	s4
ENST00000222402.8	59	10	s4_r3	s4
ENST00000222482.10	112	19	s4_r3	s4
ENST00000222511.11	48	14	s4_r3	s4
ENST00000222543.11	135	918	s4_r3	s4
ENST00000222547.8	46	45	s4_r3	s4
ENST00000222553.8	27	100	s4_r3	s4
ENST00000222567.6	32	20	s4_r3	s4
ENST00000222572.8	129	27	s4_r3	s4
ENST00000222573.5	122	36	s4_r3	s4
ENST00000222574.9	102	3	s4_r3	s4
ENST00000222584.8	145	1	s4_r3	s4
ENST00000222644.10	122	1	s4_r3	s4
ENST00000222673.6	44	22	s4_r3	s4
ENST00000222690.10	122	12	s4_r3	s4
ENST00000222693.5	45	77	s4_r3	s4
ENST00000222747.8	110	1	s4_r3	s4
ENST00000222800.8	104	1	s4_r3	s4
ENST00000222803.10	131	44	s4_r3	s4
ENST00000222812.8	144	6	s4_r3	s4
ENST00000222823.9	70	1	s4_r3	s4
ENST00000222969.10	39	48	s4_r3	s4
