contig	polya_length	coverage	run	condition
ENST00000367772.8	43	1	s3_r2	s3
ENST00000367800.8	117	1	s3_r2	s3
ENST00000367804.4	50	3	s3_r2	s3
ENST00000367808.8	68	23	s3_r2	s3
ENST00000367811.8	104	5	s3_r2	s3
ENST00000367814.8	64	1	s3_r2	s3
ENST00000367815.9	42	1	s3_r2	s3
ENST00000367816.5	87	4	s3_r2	s3
ENST00000367822.9	21	1	s3_r2	s3
ENST00000367826.6	113	1	s3_r2	s3
ENST00000367833.7	121	18	s3_r2	s3
ENST00000367837.10	115	21	s3_r2	s3
ENST00000367838.5	97	1	s3_r2	s3
ENST00000367840.3	139	5	s3_r2	s3
ENST00000367843.7	75	8	s3_r2	s3
ENST00000367846.8	45	90	s3_r2	s3
ENST00000367875.1	57	2	s3_r2	s3
ENST00000367876.9	106	6	s3_r2	s3
ENST00000367879.9	119	7	s3_r2	s3
ENST00000367881.11	75	30	s3_r2	s3
ENST00000367883.3	72	2	s3_r2	s3
ENST00000367884.6	35	1	s3_r2	s3
ENST00000367885.5	54	7	s3_r2	s3
ENST00000367889.8	50	113	s3_r2	s3
ENST00000367909.11	112	65	s3_r2	s3
ENST00000367921.8	68	26	s3_r2	s3
ENST00000367922.7	150	19	s3_r2	s3
ENST00000367924.1	69	9	s3_r2	s3
ENST00000367925.5	139	8	s3_r2	s3
ENST00000367926.8	100	17	s3_r2	s3
ENST00000367928.5	163	1	s3_r2	s3
ENST00000367941.7	55	32	s3_r2	s3
ENST00000367942.4	172	14	s3_r2	s3
ENST00000367943.5	133	19	s3_r2	s3
ENST00000367959.6	150	1	s3_r2	s3
ENST00000367963.8	133	31	s3_r2	s3
ENST00000367975.7	65	53	s3_r2	s3
ENST00000367976.4	25	49	s3_r2	s3
ENST00000367988.8	82	3	s3_r2	s3
ENST00000367993.7	58	12	s3_r2	s3
ENST00000367996.6	122	2	s3_r2	s3
ENST00000367998.5	50	2	s3_r2	s3
ENST00000367999.9	54	2	s3_r2	s3
ENST00000368003.6	58	64	s3_r2	s3
ENST00000368006.8	71	11	s3_r2	s3
ENST00000368007.8	109	1	s3_r2	s3
ENST00000368009.7	18	3	s3_r2	s3
ENST00000368010.4	94	57	s3_r2	s3
ENST00000368063.6	118	18	s3_r2	s3
ENST00000368068.8	60	11	s3_r2	s3
ENST00000368069.7	65	12	s3_r2	s3
ENST00000368072.10	109	17	s3_r2	s3
ENST00000368073.7	41	12	s3_r2	s3
ENST00000368074.6	120	3	s3_r2	s3
ENST00000368076.1	61	15	s3_r2	s3
ENST00000368086.5	148	1	s3_r2	s3
ENST00000368090.5	122	1	s3_r2	s3
ENST00000368096.5	71	23	s3_r2	s3
ENST00000368097.9	47	306	s3_r2	s3
ENST00000368102.5	248	1	s3_r2	s3
ENST00000368107.2	87	11	s3_r2	s3
ENST00000368108.7	149	16	s3_r2	s3
ENST00000368109.5	75	9	s3_r2	s3
ENST00000368125.9	125	2	s3_r2	s3
ENST00000368128.6	222	1	s3_r2	s3
ENST00000368131.8	43	11	s3_r2	s3
ENST00000368132.7	98	3	s3_r2	s3
ENST00000368134.6	70	2	s3_r2	s3
ENST00000368139.6	39	2	s3_r2	s3
ENST00000368149.3	16	6	s3_r2	s3
ENST00000368171.5	26	2	s3_r2	s3
ENST00000368172.1	92	9	s3_r2	s3
ENST00000368192.9	49	5	s3_r2	s3
ENST00000368194.8	26	4	s3_r2	s3
ENST00000368196.7	129	1	s3_r2	s3
ENST00000368199.8	150	1	s3_r2	s3
ENST00000368209.9	133	3	s3_r2	s3
ENST00000368211.8	65	14	s3_r2	s3
ENST00000368216.9	21	3	s3_r2	s3
ENST00000368218.8	114	5	s3_r2	s3
ENST00000368219.2	99	6	s3_r2	s3
ENST00000368222.8	32	3	s3_r2	s3
ENST00000368223.4	76	3	s3_r2	s3
ENST00000368226.9	164	2	s3_r2	s3
ENST00000368232.9	107	4	s3_r2	s3
ENST00000368235.8	55	13	s3_r2	s3
ENST00000368258.7	40	1	s3_r2	s3
ENST00000368259.6	131	1	s3_r2	s3
ENST00000368273.8	131	1	s3_r2	s3
ENST00000368277.3	51	18	s3_r2	s3
ENST00000368279.7	71	1	s3_r2	s3
ENST00000368295.8	38	2	s3_r2	s3
ENST00000368297.5	38	13	s3_r2	s3
ENST00000368300.9	45	36	s3_r2	s3
ENST00000368301.6	109	30	s3_r2	s3
ENST00000368304.9	22	1	s3_r2	s3
ENST00000368305.9	65	36	s3_r2	s3
ENST00000368309.4	57	7	s3_r2	s3
ENST00000368314.6	104	1	s3_r2	s3
ENST00000368321.8	76	5	s3_r2	s3
ENST00000368323.8	28	4	s3_r2	s3
ENST00000368324.5	158	3	s3_r2	s3
ENST00000368325.5	80	1	s3_r2	s3
ENST00000368328.5	53	10	s3_r2	s3
ENST00000368332.7	49	5	s3_r2	s3
ENST00000368336.10	33	40	s3_r2	s3
ENST00000368340.9	144	4	s3_r2	s3
ENST00000368341.8	33	1	s3_r2	s3
ENST00000368349.8	44	2	s3_r2	s3
ENST00000368354.7	52	1	s3_r2	s3
ENST00000368356.9	65	13	s3_r2	s3
ENST00000368357.7	16	12	s3_r2	s3
ENST00000368364.4	98	6	s3_r2	s3
ENST00000368373.8	125	34	s3_r2	s3
ENST00000368376.8	97	21	s3_r2	s3
ENST00000368378.7	150	13	s3_r2	s3
ENST00000368388.6	34	5	s3_r2	s3
ENST00000368400.5	58	13	s3_r2	s3
ENST00000368401.6	63	6	s3_r2	s3
ENST00000368402.9	74	1	s3_r2	s3
ENST00000368404.9	92	11	s3_r2	s3
ENST00000368405.7	25	2	s3_r2	s3
ENST00000368408.4	26	1	s3_r2	s3
ENST00000368409.8	25	12	s3_r2	s3
ENST00000368439.5	155	4	s3_r2	s3
ENST00000368440.5	113	2	s3_r2	s3
ENST00000368445.9	61	30	s3_r2	s3
ENST00000368449.8	96	10	s3_r2	s3
ENST00000368450.5	73	16	s3_r2	s3
ENST00000368452.7	43	2	s3_r2	s3
ENST00000368453.8	58	24	s3_r2	s3
ENST00000368457.3	20	3	s3_r2	s3
ENST00000368463.8	116	19	s3_r2	s3
ENST00000368465.5	120	36	s3_r2	s3
ENST00000368467.4	79	7	s3_r2	s3
ENST00000368468.4	121	12	s3_r2	s3
ENST00000368471.8	39	9	s3_r2	s3
ENST00000368485.8	26	1	s3_r2	s3
ENST00000368489.6	99	10	s3_r2	s3
ENST00000368494.4	120	31	s3_r2	s3
ENST00000368498.7	64	11	s3_r2	s3
ENST00000368518.5	48	2	s3_r2	s3
ENST00000368521.10	43	63	s3_r2	s3
ENST00000368533.8	70	119	s3_r2	s3
ENST00000368545.7	108	8	s3_r2	s3
ENST00000368547.4	54	66	s3_r2	s3
ENST00000368551.1	23	3	s3_r2	s3
ENST00000368552.7	90	7	s3_r2	s3
ENST00000368562.5	97	1	s3_r2	s3
ENST00000368575.5	118	7	s3_r2	s3
ENST00000368576.8	118	4	s3_r2	s3
ENST00000368589.5	67	2	s3_r2	s3
ENST00000368594.8	65	9	s3_r2	s3
ENST00000368599.4	109	18	s3_r2	s3
ENST00000368605.3	71	3	s3_r2	s3
ENST00000368607.8	123	3	s3_r2	s3
ENST00000368608.4	64	18	s3_r2	s3
ENST00000368614.8	33	2	s3_r2	s3
ENST00000368623.7	73	7	s3_r2	s3
ENST00000368633.2	57	7	s3_r2	s3
ENST00000368636.8	55	231	s3_r2	s3
ENST00000368638.5	91	2	s3_r2	s3
ENST00000368644.5	48	3	s3_r2	s3
ENST00000368656.7	65	43	s3_r2	s3
ENST00000368662.10	55	3	s3_r2	s3
ENST00000368667.6	59	2	s3_r2	s3
ENST00000368676.8	22	2	s3_r2	s3
ENST00000368678.8	68	1	s3_r2	s3
ENST00000368679.8	93	5	s3_r2	s3
ENST00000368682.7	132	3	s3_r2	s3
ENST00000368685.6	48	35	s3_r2	s3
ENST00000368690.7	99	10	s3_r2	s3
ENST00000368693.6	44	9	s3_r2	s3
ENST00000368694.8	148	6	s3_r2	s3
ENST00000368704.5	76	22	s3_r2	s3
ENST00000368706.9	73	232	s3_r2	s3
ENST00000368708.9	123	3	s3_r2	s3
ENST00000368713.8	119	1	s3_r2	s3
ENST00000368714.1	66	1	s3_r2	s3
ENST00000368715.5	78	3	s3_r2	s3
ENST00000368716.9	80	40	s3_r2	s3
ENST00000368718.5	80	1	s3_r2	s3
ENST00000368719.9	56	1484	s3_r2	s3
ENST00000368720.6	58	19	s3_r2	s3
ENST00000368721.5	154	3	s3_r2	s3
ENST00000368744.4	113	2	s3_r2	s3
ENST00000368759.5	52	4	s3_r2	s3
ENST00000368761.11	30	18	s3_r2	s3
ENST00000368774.1	306	1	s3_r2	s3
ENST00000368778.7	112	1	s3_r2	s3
ENST00000368786.5	43	2	s3_r2	s3
ENST00000368797.10	56	36	s3_r2	s3
ENST00000368802.8	29	1	s3_r2	s3
ENST00000368811.8	46	50	s3_r2	s3
ENST00000368814.8	73	4	s3_r2	s3
ENST00000368830.8	33	27	s3_r2	s3
ENST00000368836.7	116	6	s3_r2	s3
ENST00000368839.1	134	1	s3_r2	s3
ENST00000368842.10	50	9	s3_r2	s3
ENST00000368843.8	264	1	s3_r2	s3
ENST00000368845.6	51	78	s3_r2	s3
ENST00000368849.8	58	2	s3_r2	s3
ENST00000368858.9	187	10	s3_r2	s3
ENST00000368863.6	124	1	s3_r2	s3
ENST00000368865.9	101	37	s3_r2	s3
ENST00000368868.10	67	2	s3_r2	s3
ENST00000368873.6	76	1	s3_r2	s3
ENST00000368874.8	126	6	s3_r2	s3
ENST00000368875.6	65	10	s3_r2	s3
ENST00000368876.2	128	2	s3_r2	s3
ENST00000368881.8	60	2	s3_r2	s3
ENST00000368882.8	192	9	s3_r2	s3
ENST00000368884.8	55	61	s3_r2	s3
ENST00000368885.8	135	15	s3_r2	s3
ENST00000368886.10	48	1	s3_r2	s3
ENST00000368888.9	79	8	s3_r2	s3
ENST00000368890.8	62	9	s3_r2	s3
ENST00000368891.9	155	1	s3_r2	s3
ENST00000368892.9	32	17	s3_r2	s3
ENST00000368898.8	119	1	s3_r2	s3
ENST00000368902.1	31	10	s3_r2	s3
ENST00000368905.9	129	10	s3_r2	s3
ENST00000368911.8	234	1	s3_r2	s3
ENST00000368914.8	86	1	s3_r2	s3
ENST00000368916.1	116	1	s3_r2	s3
ENST00000368921.5	97	51	s3_r2	s3
ENST00000368926.6	27	6	s3_r2	s3
ENST00000368932.5	51	1	s3_r2	s3
ENST00000368935.1	135	3	s3_r2	s3
ENST00000368954.10	37	50	s3_r2	s3
ENST00000368968.6	68	2	s3_r2	s3
ENST00000368970.6	36	1	s3_r2	s3
ENST00000368979.6	34	6	s3_r2	s3
ENST00000368984.8	145	140	s3_r2	s3
ENST00000368985.8	190	1	s3_r2	s3
ENST00000368989.6	223	1	s3_r2	s3
ENST00000368990.7	66	3	s3_r2	s3
ENST00000369002.9	53	12	s3_r2	s3
ENST00000369014.10	53	19	s3_r2	s3
ENST00000369023.8	105	7	s3_r2	s3
ENST00000369026.3	31	43	s3_r2	s3
ENST00000369031.4	185	1	s3_r2	s3
ENST00000369037.9	86	3	s3_r2	s3
ENST00000369038.6	138	7	s3_r2	s3
ENST00000369041.9	118	2	s3_r2	s3
ENST00000369042.6	69	1	s3_r2	s3
ENST00000369043.8	46	1	s3_r2	s3
ENST00000369046.8	86	9	s3_r2	s3
ENST00000369047.9	160	144	s3_r2	s3
ENST00000369049.8	170	10	s3_r2	s3
ENST00000369063.8	95	6	s3_r2	s3
ENST00000369070.5	71	4	s3_r2	s3
ENST00000369073.3	45	3	s3_r2	s3
ENST00000369075.8	40	23	s3_r2	s3
ENST00000369076.8	122	22	s3_r2	s3
ENST00000369077.4	144	19	s3_r2	s3
ENST00000369085.8	67	31	s3_r2	s3
ENST00000369093.6	65	3	s3_r2	s3
ENST00000369094.5	72	5	s3_r2	s3
ENST00000369098.3	130	1	s3_r2	s3
ENST00000369099.8	49	25	s3_r2	s3
ENST00000369101.7	82	2	s3_r2	s3
ENST00000369102.5	70	6	s3_r2	s3
ENST00000369103.3	30	61	s3_r2	s3
ENST00000369108.4	18	1	s3_r2	s3
ENST00000369109.8	59	16	s3_r2	s3
ENST00000369124.5	93	14	s3_r2	s3
ENST00000369126.5	29	1	s3_r2	s3
ENST00000369127.8	126	1	s3_r2	s3
ENST00000369138.5	26	6	s3_r2	s3
ENST00000369140.7	87	1	s3_r2	s3
ENST00000369143.2	107	5	s3_r2	s3
ENST00000369144.8	54	14	s3_r2	s3
ENST00000369146.8	141	9	s3_r2	s3
ENST00000369151.8	111	11	s3_r2	s3
ENST00000369152.6	39	8	s3_r2	s3
ENST00000369155.3	155	1	s3_r2	s3
ENST00000369159.2	92	2	s3_r2	s3
ENST00000369162.7	109	13	s3_r2	s3
ENST00000369172.8	33	3	s3_r2	s3
ENST00000369183.9	54	16	s3_r2	s3
ENST00000369220.8	45	2	s3_r2	s3
ENST00000369239.10	322	1	s3_r2	s3
ENST00000369244.7	10	3	s3_r2	s3
ENST00000369248.9	34	15	s3_r2	s3
ENST00000369258.8	47	11	s3_r2	s3
ENST00000369259.4	43	1	s3_r2	s3
ENST00000369278.5	210	8	s3_r2	s3
ENST00000369287.8	11	2	s3_r2	s3
ENST00000369298.5	173	1	s3_r2	s3
ENST00000369301.3	173	4	s3_r2	s3
ENST00000369304.8	44	2	s3_r2	s3
ENST00000369306.8	59	6	s3_r2	s3
ENST00000369307.4	80	14	s3_r2	s3
ENST00000369314.2	49	17	s3_r2	s3
ENST00000369318.8	73	3	s3_r2	s3
ENST00000369320.1	30	4	s3_r2	s3
ENST00000369325.7	58	1	s3_r2	s3
ENST00000369327.7	48	3	s3_r2	s3
ENST00000369329.8	25	3	s3_r2	s3
ENST00000369331.8	68	1	s3_r2	s3
ENST00000369332.7	115	23	s3_r2	s3
ENST00000369349.7	46	1	s3_r2	s3
ENST00000369354.7	104	3	s3_r2	s3
ENST00000369356.8	72	2	s3_r2	s3
ENST00000369367.8	28	19	s3_r2	s3
ENST00000369393.8	127	2	s3_r2	s3
ENST00000369405.7	119	8	s3_r2	s3
ENST00000369407.3	41	4	s3_r2	s3
ENST00000369408.9	56	2	s3_r2	s3
ENST00000369415.9	54	1	s3_r2	s3
ENST00000369425.5	100	1	s3_r2	s3
ENST00000369426.9	37	1	s3_r2	s3
ENST00000369429.5	41	1	s3_r2	s3
ENST00000369439.4	28	2	s3_r2	s3
ENST00000369442.3	156	1	s3_r2	s3
ENST00000369443.10	101	4	s3_r2	s3
ENST00000369452.9	150	9	s3_r2	s3
ENST00000369454.4	58	1	s3_r2	s3
ENST00000369476.8	65	1	s3_r2	s3
ENST00000369484.8	69	16	s3_r2	s3
ENST00000369485.9	104	2	s3_r2	s3
ENST00000369487.3	129	3	s3_r2	s3
ENST00000369489.10	58	12	s3_r2	s3
ENST00000369496.8	162	3	s3_r2	s3
ENST00000369498.8	63	71	s3_r2	s3
ENST00000369500.4	61	2	s3_r2	s3
ENST00000369510.8	182	1	s3_r2	s3
ENST00000369512.3	209	6	s3_r2	s3
ENST00000369516.7	68	1	s3_r2	s3
ENST00000369528.9	179	1	s3_r2	s3
ENST00000369530.5	23	1	s3_r2	s3
ENST00000369534.8	87	10	s3_r2	s3
ENST00000369535.5	49	25	s3_r2	s3
ENST00000369536.10	51	36	s3_r2	s3
ENST00000369541.4	40	28	s3_r2	s3
ENST00000369550.10	51	15	s3_r2	s3
ENST00000369551.5	83	3	s3_r2	s3
ENST00000369552.9	129	6	s3_r2	s3
ENST00000369556.7	43	1	s3_r2	s3
ENST00000369557.9	46	1	s3_r2	s3
ENST00000369567.5	149	1	s3_r2	s3
ENST00000369569.6	106	2	s3_r2	s3
ENST00000369577.8	107	6	s3_r2	s3
ENST00000369583.4	192	26	s3_r2	s3
ENST00000369592.1	85	1	s3_r2	s3
ENST00000369598.5	74	1	s3_r2	s3
ENST00000369603.10	63	7	s3_r2	s3
ENST00000369604.6	97	1	s3_r2	s3
ENST00000369615.5	77	1	s3_r2	s3
ENST00000369622.8	137	6	s3_r2	s3
ENST00000369626.8	43	28	s3_r2	s3
ENST00000369633.6	49	35	s3_r2	s3
ENST00000369638.6	80	1	s3_r2	s3
ENST00000369642.7	61	185	s3_r2	s3
ENST00000369643.5	148	1	s3_r2	s3
ENST00000369645.5	63	4	s3_r2	s3
ENST00000369646.7	38	30	s3_r2	s3
ENST00000369649.8	52	2	s3_r2	s3
ENST00000369651.7	46	18	s3_r2	s3
ENST00000369660.9	102	23	s3_r2	s3
ENST00000369681.10	144	13	s3_r2	s3
ENST00000369682.4	143	8	s3_r2	s3
ENST00000369683.5	90	5	s3_r2	s3
ENST00000369684.5	43	1	s3_r2	s3
ENST00000369686.9	26	1	s3_r2	s3
ENST00000369700.4	132	1	s3_r2	s3
ENST00000369702.5	43	4	s3_r2	s3
ENST00000369704.8	73	2	s3_r2	s3
ENST00000369705.4	94	5	s3_r2	s3
ENST00000369707.2	48	4	s3_r2	s3
ENST00000369709.3	49	11	s3_r2	s3
ENST00000369710.8	42	10	s3_r2	s3
ENST00000369713.10	47	193	s3_r2	s3
ENST00000369721.8	67	11	s3_r2	s3
ENST00000369722.8	56	98	s3_r2	s3
ENST00000369724.5	45	11	s3_r2	s3
ENST00000369727.4	103	1	s3_r2	s3
ENST00000369729.7	26	1	s3_r2	s3
ENST00000369732.4	145	1	s3_r2	s3
ENST00000369748.9	200	4	s3_r2	s3
ENST00000369750.4	129	21	s3_r2	s3
ENST00000369752.5	18	2	s3_r2	s3
ENST00000369754.7	123	10	s3_r2	s3
ENST00000369755.4	139	2	s3_r2	s3
ENST00000369756.3	26	18	s3_r2	s3
ENST00000369762.7	143	85	s3_r2	s3
ENST00000369763.5	59	6	s3_r2	s3
ENST00000369774.8	85	18	s3_r2	s3
ENST00000369776.8	87	1	s3_r2	s3
ENST00000369779.9	240	1	s3_r2	s3
ENST00000369787.7	119	3	s3_r2	s3
ENST00000369788.7	24	4	s3_r2	s3
ENST00000369795.8	171	9	s3_r2	s3
ENST00000369797.8	104	3	s3_r2	s3
ENST00000369799.10	50	32	s3_r2	s3
ENST00000369802.7	127	1	s3_r2	s3
ENST00000369807.6	31	13	s3_r2	s3
ENST00000369808.7	123	5	s3_r2	s3
ENST00000369809.5	38	6	s3_r2	s3
ENST00000369815.6	47	6	s3_r2	s3
ENST00000369816.5	164	3	s3_r2	s3
ENST00000369817.7	60	746	s3_r2	s3
ENST00000369825.6	113	3	s3_r2	s3
ENST00000369831.6	35	1	s3_r2	s3
ENST00000369836.9	63	7	s3_r2	s3
ENST00000369838.6	146	2	s3_r2	s3
ENST00000369839.4	183	1	s3_r2	s3
ENST00000369842.9	64	23	s3_r2	s3
ENST00000369846.9	269	1	s3_r2	s3
ENST00000369847.4	24	2	s3_r2	s3
ENST00000369850.10	68	52	s3_r2	s3
ENST00000369851.7	54	87	s3_r2	s3
ENST00000369856.8	46	52	s3_r2	s3
ENST00000369878.9	141	4	s3_r2	s3
ENST00000369886.8	50	2	s3_r2	s3
ENST00000369888.6	82	2	s3_r2	s3
ENST00000369889.5	70	9	s3_r2	s3
ENST00000369902.8	28	3	s3_r2	s3
ENST00000369905.9	47	59	s3_r2	s3
ENST00000369916.5	45	1	s3_r2	s3
ENST00000369923.4	54	2	s3_r2	s3
ENST00000369936.2	74	1	s3_r2	s3
ENST00000369937.5	50	39	s3_r2	s3
ENST00000369938.5	22	1	s3_r2	s3
ENST00000369940.7	85	2	s3_r2	s3
ENST00000369956.8	73	27	s3_r2	s3
ENST00000369962.8	8	2	s3_r2	s3
ENST00000369966.8	144	3	s3_r2	s3
ENST00000369967.7	57	4	s3_r2	s3
ENST00000369969.7	131	2	s3_r2	s3
ENST00000369970.8	85	1	s3_r2	s3
ENST00000369974.6	48	8	s3_r2	s3
ENST00000369975.6	57	3	s3_r2	s3
ENST00000369980.8	105	24	s3_r2	s3
ENST00000369982.5	71	9	s3_r2	s3
ENST00000369996.3	100	1	s3_r2	s3
ENST00000370002.8	91	2	s3_r2	s3
ENST00000370005.4	55	4	s3_r2	s3
ENST00000370007.5	188	11	s3_r2	s3
ENST00000370008.4	22	21	s3_r2	s3
ENST00000370009.5	136	1	s3_r2	s3
ENST00000370010.6	89	4	s3_r2	s3
ENST00000370012.1	48	2	s3_r2	s3
ENST00000370018.7	33	3	s3_r2	s3
ENST00000370021.1	43	3	s3_r2	s3
ENST00000370025.9	181	3	s3_r2	s3
ENST00000370035.8	101	2	s3_r2	s3
ENST00000370050.9	130	6	s3_r2	s3
ENST00000370053.3	168	11	s3_r2	s3
ENST00000370069.5	109	3	s3_r2	s3
ENST00000370078.2	39	8	s3_r2	s3
ENST00000370081.6	63	93	s3_r2	s3
ENST00000370085.3	96	1	s3_r2	s3
ENST00000370086.8	115	326	s3_r2	s3
ENST00000370087.5	112	22	s3_r2	s3
ENST00000370089.6	56	92	s3_r2	s3
ENST00000370092.7	145	1	s3_r2	s3
ENST00000370109.8	32	14	s3_r2	s3
ENST00000370110.5	68	18	s3_r2	s3
ENST00000370113.7	48	4	s3_r2	s3
ENST00000370114.8	34	12	s3_r2	s3
ENST00000370128.9	97	25	s3_r2	s3
ENST00000370132.8	69	5	s3_r2	s3
ENST00000370141.7	279	1	s3_r2	s3
ENST00000370151.9	45	30	s3_r2	s3
ENST00000370152.8	37	18	s3_r2	s3
ENST00000370153.6	105	3	s3_r2	s3
ENST00000370162.8	23	1	s3_r2	s3
ENST00000370163.7	28	1	s3_r2	s3
ENST00000370165.7	41	1	s3_r2	s3
ENST00000370168.7	98	1	s3_r2	s3
ENST00000370169.5	120	3	s3_r2	s3
ENST00000370172.5	106	3	s3_r2	s3
ENST00000370179.8	63	65	s3_r2	s3
ENST00000370187.8	41	2	s3_r2	s3
ENST00000370192.8	42	10	s3_r2	s3
ENST00000370200.6	98	3	s3_r2	s3
ENST00000370202.5	28	5	s3_r2	s3
ENST00000370205.6	53	14	s3_r2	s3
ENST00000370206.9	64	114	s3_r2	s3
ENST00000370207.4	73	14	s3_r2	s3
ENST00000370214.9	70	8	s3_r2	s3
ENST00000370220.1	80	6	s3_r2	s3
ENST00000370223.7	36	12	s3_r2	s3
ENST00000370232.4	108	1	s3_r2	s3
ENST00000370238.8	101	26	s3_r2	s3
ENST00000370243.1	12	1	s3_r2	s3
ENST00000370244.5	43	2	s3_r2	s3
ENST00000370247.7	60	2	s3_r2	s3
ENST00000370249.3	76	1	s3_r2	s3
ENST00000370251.3	104	2	s3_r2	s3
ENST00000370267.1	54	2	s3_r2	s3
ENST00000370272.9	49	37	s3_r2	s3
ENST00000370274.8	148	10	s3_r2	s3
ENST00000370275.8	57	8	s3_r2	s3
ENST00000370277.5	82	57	s3_r2	s3
ENST00000370278.4	44	2	s3_r2	s3
ENST00000370282.8	129	46	s3_r2	s3
ENST00000370283.9	92	52	s3_r2	s3
ENST00000370290.7	29	2	s3_r2	s3
ENST00000370298.9	3	2	s3_r2	s3
ENST00000370303.4	80	1	s3_r2	s3
ENST00000370310.5	113	5	s3_r2	s3
ENST00000370321.8	55	1185	s3_r2	s3
ENST00000370331.5	18	1	s3_r2	s3
ENST00000370336.5	23	3	s3_r2	s3
ENST00000370339.8	96	3	s3_r2	s3
ENST00000370349.7	39	2	s3_r2	s3
ENST00000370351.9	124	10	s3_r2	s3
ENST00000370355.3	53	194	s3_r2	s3
ENST00000370360.8	81	7	s3_r2	s3
ENST00000370371.8	112	4	s3_r2	s3
ENST00000370372.7	142	41	s3_r2	s3
ENST00000370377.8	130	19	s3_r2	s3
ENST00000370383.5	210	1	s3_r2	s3
ENST00000370384.7	29	2	s3_r2	s3
ENST00000370396.7	181	4	s3_r2	s3
ENST00000370397.8	24	13	s3_r2	s3
ENST00000370406.8	92	20	s3_r2	s3
ENST00000370435.5	203	13	s3_r2	s3
ENST00000370440.5	52	3	s3_r2	s3
ENST00000370441.8	61	19	s3_r2	s3
ENST00000370447.3	245	1	s3_r2	s3
ENST00000370452.7	159	1	s3_r2	s3
ENST00000370454.9	151	10	s3_r2	s3
ENST00000370455.8	41	4	s3_r2	s3
ENST00000370461.5	31	6	s3_r2	s3
ENST00000370466.4	43	36	s3_r2	s3
ENST00000370467.8	120	1	s3_r2	s3
ENST00000370473.5	41	13	s3_r2	s3
ENST00000370474.4	44	6	s3_r2	s3
ENST00000370475.9	237	1	s3_r2	s3
ENST00000370476.10	114	2	s3_r2	s3
ENST00000370481.9	122	6	s3_r2	s3
ENST00000370482.6	207	1	s3_r2	s3
ENST00000370483.9	42	2	s3_r2	s3
ENST00000370487.5	52	24	s3_r2	s3
ENST00000370489.5	103	16	s3_r2	s3
ENST00000370491.7	55	27	s3_r2	s3
ENST00000370495.6	44	6	s3_r2	s3
ENST00000370500.10	101	15	s3_r2	s3
ENST00000370508.7	39	26	s3_r2	s3
ENST00000370509.5	129	112	s3_r2	s3
ENST00000370515.3	42	3	s3_r2	s3
ENST00000370521.8	88	5	s3_r2	s3
ENST00000370526.5	97	18	s3_r2	s3
ENST00000370544.10	51	59	s3_r2	s3
ENST00000370548.3	150	1	s3_r2	s3
ENST00000370550.10	146	45	s3_r2	s3
ENST00000370551.8	174	1	s3_r2	s3
ENST00000370554.5	38	7	s3_r2	s3
ENST00000370557.5	172	4	s3_r2	s3
ENST00000370558.8	33	58	s3_r2	s3
ENST00000370562.1	46	2	s3_r2	s3
ENST00000370565.5	110	1	s3_r2	s3
ENST00000370566.7	40	1	s3_r2	s3
ENST00000370574.4	91	4	s3_r2	s3
ENST00000370575.5	139	8	s3_r2	s3
ENST00000370576.9	180	1	s3_r2	s3
ENST00000370584.7	67	1	s3_r2	s3
ENST00000370610.7	58	4	s3_r2	s3
ENST00000370620.5	27	2	s3_r2	s3
ENST00000370622.5	121	1	s3_r2	s3
ENST00000370626.4	45	32	s3_r2	s3
ENST00000370630.6	98	13	s3_r2	s3
ENST00000370631.3	105	9	s3_r2	s3
ENST00000370635.3	80	4	s3_r2	s3
ENST00000370641.3	42	3	s3_r2	s3
ENST00000370645.9	37	31	s3_r2	s3
ENST00000370651.7	124	7	s3_r2	s3
ENST00000370654.6	133	23	s3_r2	s3
ENST00000370664.4	131	34	s3_r2	s3
ENST00000370673.7	35	1	s3_r2	s3
ENST00000370685.7	67	1	s3_r2	s3
ENST00000370688.7	18	2	s3_r2	s3
ENST00000370689.6	82	3	s3_r2	s3
ENST00000370693.5	114	45	s3_r2	s3
ENST00000370695.8	20	2	s3_r2	s3
ENST00000370706.9	12	3	s3_r2	s3
ENST00000370708.8	30	5	s3_r2	s3
ENST00000370710.10	134	1	s3_r2	s3
ENST00000370733.5	28	3	s3_r2	s3
ENST00000370742.4	129	6	s3_r2	s3
ENST00000370746.8	65	2	s3_r2	s3
ENST00000370747.9	239	1	s3_r2	s3
ENST00000370748.7	103	1	s3_r2	s3
ENST00000370757.8	47	3	s3_r2	s3
ENST00000370758.5	16	4	s3_r2	s3
ENST00000370763.6	51	37	s3_r2	s3
ENST00000370768.7	89	36	s3_r2	s3
ENST00000370775.3	78	9	s3_r2	s3
ENST00000370779.8	65	1	s3_r2	s3
ENST00000370782.6	274	6	s3_r2	s3
ENST00000370783.8	58	15	s3_r2	s3
ENST00000370788.6	101	2	s3_r2	s3
ENST00000370790.5	70	3	s3_r2	s3
ENST00000370792.7	27	2	s3_r2	s3
ENST00000370794.7	18	10	s3_r2	s3
ENST00000370801.8	66	10	s3_r2	s3
ENST00000370803.8	215	1	s3_r2	s3
ENST00000370812.8	151	23	s3_r2	s3
ENST00000370823.8	34	8	s3_r2	s3
ENST00000370841.9	105	3	s3_r2	s3
ENST00000370854.7	91	6	s3_r2	s3
ENST00000370861.1	2	1	s3_r2	s3
ENST00000370867.8	67	8	s3_r2	s3
