contig	polya_length	coverage	run	condition
ENST00000366782.6	122	1	s1_r1	s1
ENST00000366783.8	127	1	s1_r1	s1
ENST00000366787.7	129	98	s1_r1	s1
ENST00000366794.10	153	9	s1_r1	s1
ENST00000366812.6	45	16	s1_r1	s1
ENST00000366813.1	134	3	s1_r1	s1
ENST00000366815.10	44	135	s1_r1	s1
ENST00000366820.10	114	1	s1_r1	s1
ENST00000366835.8	74	8	s1_r1	s1
ENST00000366837.5	86	1	s1_r1	s1
ENST00000366839.8	118	38	s1_r1	s1
ENST00000366843.6	109	1	s1_r1	s1
ENST00000366844.7	49	85	s1_r1	s1
ENST00000366847.9	111	10	s1_r1	s1
ENST00000366848.5	15	1	s1_r1	s1
ENST00000366850.7	51	2	s1_r1	s1
ENST00000366856.3	55	6	s1_r1	s1
ENST00000366857.9	140	5	s1_r1	s1
ENST00000366860.9	43	3	s1_r1	s1
ENST00000366862.10	40	20	s1_r1	s1
ENST00000366882.6	52	1	s1_r1	s1
ENST00000366899.4	130	22	s1_r1	s1
ENST00000366903.8	78	3	s1_r1	s1
ENST00000366911.9	250	1	s1_r1	s1
ENST00000366913.8	79	2	s1_r1	s1
ENST00000366919.6	46	6	s1_r1	s1
ENST00000366920.6	86	2	s1_r1	s1
ENST00000366922.3	39	67	s1_r1	s1
ENST00000366923.8	68	93	s1_r1	s1
ENST00000366927.3	37	5	s1_r1	s1
ENST00000366928.10	144	7	s1_r1	s1
ENST00000366929.4	40	13	s1_r1	s1
ENST00000366930.9	88	32	s1_r1	s1
ENST00000366932.4	126	19	s1_r1	s1
ENST00000366934.3	275	5	s1_r1	s1
ENST00000366935.8	32	3	s1_r1	s1
ENST00000366953.8	146	1	s1_r1	s1
ENST00000366956.10	96	40	s1_r1	s1
ENST00000366957.10	44	20	s1_r1	s1
ENST00000366959.4	114	4	s1_r1	s1
ENST00000366960.8	18	6	s1_r1	s1
ENST00000366962.8	110	3	s1_r1	s1
ENST00000366971.9	99	5	s1_r1	s1
ENST00000366973.8	57	3	s1_r1	s1
ENST00000366974.9	228	7	s1_r1	s1
ENST00000366977.8	152	15	s1_r1	s1
ENST00000366987.6	55	1	s1_r1	s1
ENST00000366988.5	88	99	s1_r1	s1
ENST00000366993.7	120	3	s1_r1	s1
ENST00000366994.8	151	4	s1_r1	s1
ENST00000366997.9	96	26	s1_r1	s1
ENST00000367001.5	136	118	s1_r1	s1
ENST00000367005.8	23	1	s1_r1	s1
ENST00000367015.5	44	1	s1_r1	s1
ENST00000367021.8	36	2	s1_r1	s1
ENST00000367027.5	131	299	s1_r1	s1
ENST00000367028.6	117	50	s1_r1	s1
ENST00000367029.5	27	18	s1_r1	s1
ENST00000367033.4	194	7	s1_r1	s1
ENST00000367034.5	51	58	s1_r1	s1
ENST00000367036.7	125	1	s1_r1	s1
ENST00000367041.5	155	7	s1_r1	s1
ENST00000367042.6	89	27	s1_r1	s1
ENST00000367047.5	220	4	s1_r1	s1
ENST00000367048.5	106	69	s1_r1	s1
ENST00000367054.6	70	7	s1_r1	s1
ENST00000367055.8	113	49	s1_r1	s1
ENST00000367063.6	88	21	s1_r1	s1
ENST00000367064.9	137	72	s1_r1	s1
ENST00000367069.7	136	5	s1_r1	s1
ENST00000367075.4	45	2	s1_r1	s1
ENST00000367080.8	146	1	s1_r1	s1
ENST00000367081.7	12	1	s1_r1	s1
ENST00000367084.1	111	3	s1_r1	s1
ENST00000367088.1	17	2	s1_r1	s1
ENST00000367089.8	47	141	s1_r1	s1
ENST00000367090.4	126	8	s1_r1	s1
ENST00000367097.8	54	6	s1_r1	s1
ENST00000367103.4	111	61	s1_r1	s1
ENST00000367108.7	55	3	s1_r1	s1
ENST00000367109.8	31	19	s1_r1	s1
ENST00000367112.1	181	1	s1_r1	s1
ENST00000367113.5	52	11	s1_r1	s1
ENST00000367114.7	75	4	s1_r1	s1
ENST00000367123.8	164	13	s1_r1	s1
ENST00000367137.4	37	8	s1_r1	s1
ENST00000367139.8	105	14	s1_r1	s1
ENST00000367142.5	77	89	s1_r1	s1
ENST00000367145.4	96	1	s1_r1	s1
ENST00000367161.7	72	5	s1_r1	s1
ENST00000367162.8	90	7	s1_r1	s1
ENST00000367164.1	72	3	s1_r1	s1
ENST00000367166.5	47	8	s1_r1	s1
ENST00000367167.4	11	2	s1_r1	s1
ENST00000367178.8	106	6	s1_r1	s1
ENST00000367186.7	98	5	s1_r1	s1
ENST00000367188.5	72	19	s1_r1	s1
ENST00000367196.4	153	14	s1_r1	s1
ENST00000367201.7	165	1	s1_r1	s1
ENST00000367202.9	107	3	s1_r1	s1
ENST00000367204.6	35	2	s1_r1	s1
ENST00000367210.3	53	8	s1_r1	s1
ENST00000367218.7	213	4	s1_r1	s1
ENST00000367225.6	38	4	s1_r1	s1
ENST00000367230.5	43	4	s1_r1	s1
ENST00000367231.9	69	7	s1_r1	s1
ENST00000367233.10	87	12	s1_r1	s1
ENST00000367241.3	161	3	s1_r1	s1
ENST00000367242.4	47	58	s1_r1	s1
ENST00000367244.8	203	1	s1_r1	s1
ENST00000367245.5	53	39	s1_r1	s1
ENST00000367248.7	57	1	s1_r1	s1
ENST00000367249.9	47	36	s1_r1	s1
ENST00000367255.10	270	1	s1_r1	s1
ENST00000367257.8	247	1	s1_r1	s1
ENST00000367259.1	10	1	s1_r1	s1
ENST00000367261.8	169	11	s1_r1	s1
ENST00000367262.4	83	17	s1_r1	s1
ENST00000367264.7	49	1	s1_r1	s1
ENST00000367265.9	73	12	s1_r1	s1
ENST00000367276.8	170	1	s1_r1	s1
ENST00000367286.7	42	2	s1_r1	s1
ENST00000367287.5	132	144	s1_r1	s1
ENST00000367288.5	133	4	s1_r1	s1
ENST00000367294.4	96	23	s1_r1	s1
ENST00000367295.5	45	18	s1_r1	s1
ENST00000367296.8	81	23	s1_r1	s1
ENST00000367302.5	172	10	s1_r1	s1
ENST00000367306.5	55	45	s1_r1	s1
ENST00000367307.8	97	16	s1_r1	s1
ENST00000367311.5	114	142	s1_r1	s1
ENST00000367321.8	98	34	s1_r1	s1
ENST00000367330.6	88	10	s1_r1	s1
ENST00000367332.5	95	2	s1_r1	s1
ENST00000367333.6	87	4	s1_r1	s1
ENST00000367334.9	109	51	s1_r1	s1
ENST00000367339.7	59	2	s1_r1	s1
ENST00000367350.5	47	1	s1_r1	s1
ENST00000367351.4	93	30	s1_r1	s1
ENST00000367353.2	17	11	s1_r1	s1
ENST00000367378.6	42	20	s1_r1	s1
ENST00000367380.9	177	2	s1_r1	s1
ENST00000367384.7	82	35	s1_r1	s1
ENST00000367385.9	74	170	s1_r1	s1
ENST00000367393.8	52	7	s1_r1	s1
ENST00000367405.5	104	18	s1_r1	s1
ENST00000367411.7	79	2	s1_r1	s1
ENST00000367419.10	71	49	s1_r1	s1
ENST00000367429.9	172	91	s1_r1	s1
ENST00000367433.9	90	2	s1_r1	s1
ENST00000367435.5	118	25	s1_r1	s1
ENST00000367439.8	43	8	s1_r1	s1
ENST00000367440.3	65	1	s1_r1	s1
ENST00000367446.7	35	2	s1_r1	s1
ENST00000367454.6	88	8	s1_r1	s1
ENST00000367455.8	194	6	s1_r1	s1
ENST00000367456.5	157	6	s1_r1	s1
ENST00000367463.5	55	34	s1_r1	s1
ENST00000367466.4	45	33	s1_r1	s1
ENST00000367467.8	55	18	s1_r1	s1
ENST00000367468.10	142	435	s1_r1	s1
ENST00000367470.8	28	5	s1_r1	s1
ENST00000367474.2	139	1	s1_r1	s1
ENST00000367478.9	101	27	s1_r1	s1
ENST00000367481.7	66	19	s1_r1	s1
ENST00000367485.4	202	1	s1_r1	s1
ENST00000367495.4	51	110	s1_r1	s1
ENST00000367498.8	71	31	s1_r1	s1
ENST00000367500.9	10	1	s1_r1	s1
ENST00000367505.6	46	2	s1_r1	s1
ENST00000367506.10	32	4	s1_r1	s1
ENST00000367510.8	163	14	s1_r1	s1
ENST00000367511.4	105	27	s1_r1	s1
ENST00000367512.7	214	11	s1_r1	s1
ENST00000367519.9	164	5	s1_r1	s1
ENST00000367536.5	188	1	s1_r1	s1
ENST00000367537.7	34	3	s1_r1	s1
ENST00000367545.7	214	8	s1_r1	s1
ENST00000367549.4	154	65	s1_r1	s1
ENST00000367559.7	197	2	s1_r1	s1
ENST00000367569.4	62	138	s1_r1	s1
ENST00000367574.9	73	1	s1_r1	s1
ENST00000367576.6	99	11	s1_r1	s1
ENST00000367577.7	45	27	s1_r1	s1
ENST00000367580.6	66	4	s1_r1	s1
ENST00000367582.7	39	1	s1_r1	s1
ENST00000367588.9	163	1	s1_r1	s1
ENST00000367589.3	62	1	s1_r1	s1
ENST00000367590.9	82	21	s1_r1	s1
ENST00000367591.5	94	13	s1_r1	s1
ENST00000367595.4	44	31	s1_r1	s1
ENST00000367600.5	162	137	s1_r1	s1
ENST00000367602.8	162	274	s1_r1	s1
ENST00000367603.8	101	6	s1_r1	s1
ENST00000367604.6	180	1	s1_r1	s1
ENST00000367607.8	92	4	s1_r1	s1
ENST00000367612.7	63	15	s1_r1	s1
ENST00000367619.8	42	11	s1_r1	s1
ENST00000367627.8	138	19	s1_r1	s1
ENST00000367630.9	85	42	s1_r1	s1
ENST00000367634.6	11	4	s1_r1	s1
ENST00000367635.8	74	6	s1_r1	s1
ENST00000367649.8	105	2	s1_r1	s1
ENST00000367651.4	58	31	s1_r1	s1
ENST00000367658.3	111	9	s1_r1	s1
ENST00000367660.4	149	34	s1_r1	s1
ENST00000367662.5	189	8	s1_r1	s1
ENST00000367663.8	125	1	s1_r1	s1
ENST00000367667.5	35	3	s1_r1	s1
ENST00000367669.8	70	25	s1_r1	s1
ENST00000367677.3	159	1	s1_r1	s1
ENST00000367679.7	68	40	s1_r1	s1
ENST00000367690.5	92	2	s1_r1	s1
ENST00000367696.7	41	13	s1_r1	s1
ENST00000367697.7	100	8	s1_r1	s1
ENST00000367718.5	58	12	s1_r1	s1
ENST00000367723.8	117	4	s1_r1	s1
ENST00000367739.9	114	41	s1_r1	s1
ENST00000367740.2	178	1	s1_r1	s1
ENST00000367742.7	136	5	s1_r1	s1
ENST00000367760.7	43	2	s1_r1	s1
ENST00000367763.8	110	7	s1_r1	s1
ENST00000367765.5	77	1	s1_r1	s1
ENST00000367767.5	75	2	s1_r1	s1
ENST00000367771.11	123	5	s1_r1	s1
ENST00000367772.8	200	1	s1_r1	s1
ENST00000367800.8	149	1	s1_r1	s1
ENST00000367804.4	198	3	s1_r1	s1
ENST00000367806.7	134	1	s1_r1	s1
ENST00000367808.8	141	31	s1_r1	s1
ENST00000367811.8	81	10	s1_r1	s1
ENST00000367815.9	142	8	s1_r1	s1
ENST00000367816.5	198	17	s1_r1	s1
ENST00000367821.8	20	1	s1_r1	s1
ENST00000367826.6	163	2	s1_r1	s1
ENST00000367830.3	24	1	s1_r1	s1
ENST00000367833.7	66	40	s1_r1	s1
ENST00000367837.10	42	46	s1_r1	s1
ENST00000367838.5	55	5	s1_r1	s1
ENST00000367843.7	156	7	s1_r1	s1
ENST00000367846.8	52	110	s1_r1	s1
ENST00000367858.10	159	3	s1_r1	s1
ENST00000367874.5	123	2	s1_r1	s1
ENST00000367875.1	133	2	s1_r1	s1
ENST00000367876.9	154	7	s1_r1	s1
ENST00000367879.9	123	21	s1_r1	s1
ENST00000367881.11	71	44	s1_r1	s1
ENST00000367883.3	57	2	s1_r1	s1
ENST00000367884.6	109	4	s1_r1	s1
ENST00000367885.5	210	3	s1_r1	s1
ENST00000367889.8	58	145	s1_r1	s1
ENST00000367900.7	9	1	s1_r1	s1
ENST00000367906.7	70	2	s1_r1	s1
ENST00000367908.8	104	2	s1_r1	s1
ENST00000367909.11	88	53	s1_r1	s1
ENST00000367921.8	142	71	s1_r1	s1
ENST00000367922.7	101	56	s1_r1	s1
ENST00000367924.1	45	8	s1_r1	s1
ENST00000367925.5	155	10	s1_r1	s1
ENST00000367926.8	101	53	s1_r1	s1
ENST00000367928.5	163	1	s1_r1	s1
ENST00000367941.7	87	46	s1_r1	s1
ENST00000367942.4	64	29	s1_r1	s1
ENST00000367943.5	97	14	s1_r1	s1
ENST00000367948.6	152	3	s1_r1	s1
ENST00000367959.6	160	1	s1_r1	s1
ENST00000367963.8	132	23	s1_r1	s1
ENST00000367975.7	57	52	s1_r1	s1
ENST00000367976.4	46	57	s1_r1	s1
ENST00000367987.1	19	2	s1_r1	s1
ENST00000367988.8	13	3	s1_r1	s1
ENST00000367993.7	63	20	s1_r1	s1
ENST00000367996.6	87	15	s1_r1	s1
ENST00000367998.5	103	2	s1_r1	s1
ENST00000367999.9	56	4	s1_r1	s1
ENST00000368003.6	68	87	s1_r1	s1
ENST00000368006.8	72	8	s1_r1	s1
ENST00000368007.8	76	2	s1_r1	s1
ENST00000368009.7	47	9	s1_r1	s1
ENST00000368010.4	88	83	s1_r1	s1
ENST00000368011.9	116	2	s1_r1	s1
ENST00000368012.4	201	1	s1_r1	s1
ENST00000368020.5	87	3	s1_r1	s1
ENST00000368021.7	65	4	s1_r1	s1
ENST00000368026.11	86	4	s1_r1	s1
ENST00000368063.6	129	23	s1_r1	s1
ENST00000368068.8	151	11	s1_r1	s1
ENST00000368069.7	144	17	s1_r1	s1
ENST00000368072.10	70	31	s1_r1	s1
ENST00000368073.7	42	12	s1_r1	s1
ENST00000368074.6	137	9	s1_r1	s1
ENST00000368076.1	55	38	s1_r1	s1
ENST00000368086.5	131	3	s1_r1	s1
ENST00000368090.5	89	5	s1_r1	s1
ENST00000368096.5	94	77	s1_r1	s1
ENST00000368097.9	55	404	s1_r1	s1
ENST00000368102.5	38	1	s1_r1	s1
ENST00000368107.2	81	15	s1_r1	s1
ENST00000368108.7	137	21	s1_r1	s1
ENST00000368109.5	117	5	s1_r1	s1
ENST00000368124.8	148	1	s1_r1	s1
ENST00000368125.9	155	1	s1_r1	s1
ENST00000368131.8	47	16	s1_r1	s1
ENST00000368132.7	49	9	s1_r1	s1
ENST00000368134.6	88	1	s1_r1	s1
ENST00000368136.3	200	1	s1_r1	s1
ENST00000368149.3	49	14	s1_r1	s1
ENST00000368171.5	38	3	s1_r1	s1
ENST00000368172.1	147	29	s1_r1	s1
ENST00000368173.7	80	11	s1_r1	s1
ENST00000368192.9	92	10	s1_r1	s1
ENST00000368194.8	159	7	s1_r1	s1
ENST00000368198.7	48	1	s1_r1	s1
ENST00000368199.8	165	1	s1_r1	s1
ENST00000368202.4	87	1	s1_r1	s1
ENST00000368209.9	36	19	s1_r1	s1
ENST00000368211.8	53	16	s1_r1	s1
ENST00000368216.9	29	10	s1_r1	s1
ENST00000368218.8	138	1	s1_r1	s1
ENST00000368219.2	145	11	s1_r1	s1
ENST00000368222.8	123	2	s1_r1	s1
ENST00000368223.4	34	8	s1_r1	s1
ENST00000368226.9	137	15	s1_r1	s1
ENST00000368232.9	7	2	s1_r1	s1
ENST00000368235.8	42	12	s1_r1	s1
ENST00000368258.7	80	7	s1_r1	s1
ENST00000368259.6	43	5	s1_r1	s1
ENST00000368273.8	58	1	s1_r1	s1
ENST00000368277.3	87	18	s1_r1	s1
ENST00000368279.7	104	2	s1_r1	s1
ENST00000368291.6	15	2	s1_r1	s1
ENST00000368295.8	31	1	s1_r1	s1
ENST00000368297.5	47	13	s1_r1	s1
ENST00000368299.7	8	1	s1_r1	s1
ENST00000368300.9	165	57	s1_r1	s1
ENST00000368301.6	42	32	s1_r1	s1
ENST00000368304.9	35	4	s1_r1	s1
ENST00000368305.9	59	41	s1_r1	s1
ENST00000368309.4	74	24	s1_r1	s1
ENST00000368314.6	75	6	s1_r1	s1
ENST00000368320.7	307	2	s1_r1	s1
ENST00000368321.8	80	3	s1_r1	s1
ENST00000368323.8	38	12	s1_r1	s1
ENST00000368324.5	66	42	s1_r1	s1
ENST00000368328.5	62	11	s1_r1	s1
ENST00000368330.6	111	1	s1_r1	s1
ENST00000368331.6	174	1	s1_r1	s1
ENST00000368332.7	284	2	s1_r1	s1
ENST00000368336.10	56	44	s1_r1	s1
ENST00000368341.8	75	4	s1_r1	s1
ENST00000368346.7	34	1	s1_r1	s1
ENST00000368347.8	97	8	s1_r1	s1
ENST00000368349.8	84	5	s1_r1	s1
ENST00000368356.9	76	37	s1_r1	s1
ENST00000368357.7	27	11	s1_r1	s1
ENST00000368361.9	87	1	s1_r1	s1
ENST00000368364.4	76	4	s1_r1	s1
ENST00000368373.8	120	28	s1_r1	s1
ENST00000368376.8	70	15	s1_r1	s1
ENST00000368378.7	170	2	s1_r1	s1
ENST00000368388.6	43	1	s1_r1	s1
ENST00000368399.1	51	1	s1_r1	s1
ENST00000368400.5	30	23	s1_r1	s1
ENST00000368401.6	56	12	s1_r1	s1
ENST00000368402.9	135	2	s1_r1	s1
ENST00000368404.9	66	10	s1_r1	s1
ENST00000368405.7	128	4	s1_r1	s1
ENST00000368407.8	111	1	s1_r1	s1
ENST00000368409.8	136	13	s1_r1	s1
ENST00000368412.7	2	1	s1_r1	s1
ENST00000368424.4	224	1	s1_r1	s1
ENST00000368426.3	159	7	s1_r1	s1
ENST00000368431.7	52	1	s1_r1	s1
ENST00000368439.5	132	1	s1_r1	s1
ENST00000368440.5	169	4	s1_r1	s1
ENST00000368445.9	67	63	s1_r1	s1
ENST00000368449.8	77	18	s1_r1	s1
ENST00000368450.5	69	24	s1_r1	s1
ENST00000368452.7	102	2	s1_r1	s1
ENST00000368453.8	100	31	s1_r1	s1
ENST00000368455.9	92	3	s1_r1	s1
ENST00000368457.3	71	13	s1_r1	s1
ENST00000368463.8	94	36	s1_r1	s1
ENST00000368465.5	111	40	s1_r1	s1
ENST00000368467.4	49	17	s1_r1	s1
ENST00000368468.4	119	43	s1_r1	s1
ENST00000368471.8	157	6	s1_r1	s1
ENST00000368474.9	59	4	s1_r1	s1
ENST00000368478.2	33	1	s1_r1	s1
ENST00000368485.8	15	1	s1_r1	s1
ENST00000368489.6	185	35	s1_r1	s1
ENST00000368494.4	52	52	s1_r1	s1
ENST00000368498.7	134	24	s1_r1	s1
ENST00000368518.5	37	6	s1_r1	s1
ENST00000368521.10	46	118	s1_r1	s1
ENST00000368533.8	52	206	s1_r1	s1
ENST00000368545.7	85	13	s1_r1	s1
ENST00000368547.4	51	72	s1_r1	s1
ENST00000368551.1	93	2	s1_r1	s1
ENST00000368552.7	53	9	s1_r1	s1
ENST00000368564.7	202	3	s1_r1	s1
ENST00000368575.5	27	7	s1_r1	s1
ENST00000368576.8	186	9	s1_r1	s1
ENST00000368589.5	194	2	s1_r1	s1
ENST00000368594.8	80	16	s1_r1	s1
ENST00000368599.4	103	24	s1_r1	s1
ENST00000368602.4	188	1	s1_r1	s1
ENST00000368603.5	130	1	s1_r1	s1
ENST00000368605.3	53	6	s1_r1	s1
ENST00000368607.8	107	2	s1_r1	s1
ENST00000368608.4	62	62	s1_r1	s1
ENST00000368614.8	78	2	s1_r1	s1
ENST00000368621.5	55	5	s1_r1	s1
ENST00000368623.7	46	3	s1_r1	s1
ENST00000368630.7	172	1	s1_r1	s1
ENST00000368632.6	24	3	s1_r1	s1
ENST00000368633.2	123	8	s1_r1	s1
ENST00000368636.8	42	443	s1_r1	s1
ENST00000368638.5	167	3	s1_r1	s1
ENST00000368644.5	174	10	s1_r1	s1
ENST00000368655.5	109	2	s1_r1	s1
ENST00000368656.7	62	40	s1_r1	s1
ENST00000368662.10	39	13	s1_r1	s1
ENST00000368667.6	19	2	s1_r1	s1
ENST00000368670.5	150	1	s1_r1	s1
ENST00000368676.8	163	3	s1_r1	s1
ENST00000368678.8	65	2	s1_r1	s1
ENST00000368679.8	123	15	s1_r1	s1
ENST00000368685.6	76	27	s1_r1	s1
ENST00000368690.7	68	14	s1_r1	s1
ENST00000368694.8	170	10	s1_r1	s1
ENST00000368704.5	126	34	s1_r1	s1
ENST00000368706.9	73	314	s1_r1	s1
ENST00000368708.9	94	1	s1_r1	s1
ENST00000368713.8	101	2	s1_r1	s1
ENST00000368715.5	128	1	s1_r1	s1
ENST00000368716.9	44	4	s1_r1	s1
ENST00000368719.9	65	996	s1_r1	s1
ENST00000368720.6	40	24	s1_r1	s1
ENST00000368721.5	51	4	s1_r1	s1
ENST00000368744.4	35	1	s1_r1	s1
ENST00000368759.5	50	8	s1_r1	s1
ENST00000368761.11	26	21	s1_r1	s1
ENST00000368764.4	140	1	s1_r1	s1
ENST00000368786.5	89	8	s1_r1	s1
ENST00000368797.10	47	54	s1_r1	s1
ENST00000368802.8	80	1	s1_r1	s1
ENST00000368811.8	102	37	s1_r1	s1
ENST00000368812.1	16	1	s1_r1	s1
ENST00000368814.8	18	6	s1_r1	s1
ENST00000368822.5	70	4	s1_r1	s1
ENST00000368830.8	40	37	s1_r1	s1
ENST00000368836.7	53	5	s1_r1	s1
ENST00000368839.1	123	1	s1_r1	s1
ENST00000368842.10	101	6	s1_r1	s1
ENST00000368843.8	111	3	s1_r1	s1
ENST00000368845.6	51	103	s1_r1	s1
ENST00000368847.5	223	1	s1_r1	s1
ENST00000368848.6	19	3	s1_r1	s1
ENST00000368849.8	139	2	s1_r1	s1
ENST00000368858.9	190	15	s1_r1	s1
ENST00000368865.9	117	58	s1_r1	s1
ENST00000368868.10	137	3	s1_r1	s1
ENST00000368873.6	35	6	s1_r1	s1
ENST00000368874.8	95	16	s1_r1	s1
ENST00000368875.6	115	10	s1_r1	s1
ENST00000368876.2	148	7	s1_r1	s1
ENST00000368881.8	96	10	s1_r1	s1
ENST00000368882.8	119	7	s1_r1	s1
ENST00000368884.8	35	85	s1_r1	s1
ENST00000368885.8	157	24	s1_r1	s1
ENST00000368886.10	62	10	s1_r1	s1
ENST00000368888.9	80	6	s1_r1	s1
ENST00000368890.8	87	7	s1_r1	s1
ENST00000368891.9	188	2	s1_r1	s1
ENST00000368892.9	64	37	s1_r1	s1
ENST00000368902.1	34	8	s1_r1	s1
ENST00000368905.9	70	15	s1_r1	s1
ENST00000368908.10	142	1	s1_r1	s1
ENST00000368911.8	17	2	s1_r1	s1
ENST00000368916.1	16	1	s1_r1	s1
ENST00000368918.8	44	1	s1_r1	s1
ENST00000368921.5	50	85	s1_r1	s1
ENST00000368923.8	135	1	s1_r1	s1
ENST00000368926.6	35	6	s1_r1	s1
ENST00000368932.5	71	3	s1_r1	s1
ENST00000368954.10	50	62	s1_r1	s1
ENST00000368962.6	136	2	s1_r1	s1
ENST00000368968.6	38	1	s1_r1	s1
ENST00000368977.9	22	2	s1_r1	s1
ENST00000368979.6	115	12	s1_r1	s1
ENST00000368984.8	158	147	s1_r1	s1
ENST00000368985.8	103	6	s1_r1	s1
ENST00000368988.5	118	3	s1_r1	s1
ENST00000368990.7	106	1	s1_r1	s1
ENST00000369002.9	44	10	s1_r1	s1
ENST00000369014.10	81	27	s1_r1	s1
ENST00000369023.8	141	6	s1_r1	s1
ENST00000369026.3	38	50	s1_r1	s1
ENST00000369031.4	188	4	s1_r1	s1
ENST00000369037.9	85	5	s1_r1	s1
ENST00000369038.6	147	1	s1_r1	s1
ENST00000369039.9	290	1	s1_r1	s1
ENST00000369042.6	91	2	s1_r1	s1
ENST00000369043.8	75	4	s1_r1	s1
ENST00000369046.8	21	9	s1_r1	s1
ENST00000369047.9	158	102	s1_r1	s1
ENST00000369049.8	169	5	s1_r1	s1
ENST00000369063.8	65	4	s1_r1	s1
ENST00000369064.8	35	1	s1_r1	s1
ENST00000369068.5	71	3	s1_r1	s1
ENST00000369070.5	19	6	s1_r1	s1
ENST00000369073.3	49	2	s1_r1	s1
ENST00000369075.8	134	35	s1_r1	s1
ENST00000369076.8	40	21	s1_r1	s1
ENST00000369077.4	111	29	s1_r1	s1
ENST00000369085.8	127	27	s1_r1	s1
ENST00000369093.6	80	4	s1_r1	s1
ENST00000369095.5	36	2	s1_r1	s1
ENST00000369098.3	86	3	s1_r1	s1
ENST00000369099.8	43	26	s1_r1	s1
ENST00000369101.7	19	1	s1_r1	s1
ENST00000369102.5	51	1	s1_r1	s1
ENST00000369103.3	42	71	s1_r1	s1
ENST00000369108.4	48	1	s1_r1	s1
ENST00000369109.8	86	26	s1_r1	s1
ENST00000369110.8	36	2	s1_r1	s1
ENST00000369124.5	73	39	s1_r1	s1
ENST00000369126.5	57	1	s1_r1	s1
ENST00000369134.9	108	1	s1_r1	s1
ENST00000369138.5	115	7	s1_r1	s1
ENST00000369143.2	195	5	s1_r1	s1
ENST00000369144.8	110	29	s1_r1	s1
ENST00000369146.8	39	23	s1_r1	s1
ENST00000369151.8	63	19	s1_r1	s1
ENST00000369152.6	55	7	s1_r1	s1
ENST00000369155.3	372	1	s1_r1	s1
ENST00000369159.2	81	2	s1_r1	s1
ENST00000369162.7	113	19	s1_r1	s1
ENST00000369172.8	24	2	s1_r1	s1
ENST00000369183.9	88	17	s1_r1	s1
ENST00000369209.8	185	1	s1_r1	s1
ENST00000369220.8	105	3	s1_r1	s1
ENST00000369244.7	42	3	s1_r1	s1
ENST00000369248.9	87	22	s1_r1	s1
ENST00000369250.7	34	1	s1_r1	s1
ENST00000369258.8	73	17	s1_r1	s1
ENST00000369259.4	28	1	s1_r1	s1
ENST00000369278.5	77	14	s1_r1	s1
ENST00000369287.8	72	12	s1_r1	s1
ENST00000369298.5	64	4	s1_r1	s1
ENST00000369301.3	154	12	s1_r1	s1
ENST00000369306.8	20	14	s1_r1	s1
ENST00000369307.4	62	21	s1_r1	s1
ENST00000369314.2	71	10	s1_r1	s1
ENST00000369318.8	137	2	s1_r1	s1
ENST00000369320.1	26	4	s1_r1	s1
ENST00000369327.7	49	2	s1_r1	s1
ENST00000369329.8	198	3	s1_r1	s1
ENST00000369332.7	89	20	s1_r1	s1
ENST00000369347.8	100	2	s1_r1	s1
ENST00000369354.7	312	4	s1_r1	s1
ENST00000369356.8	70	1	s1_r1	s1
ENST00000369367.8	50	26	s1_r1	s1
ENST00000369404.3	64	1	s1_r1	s1
ENST00000369405.7	71	24	s1_r1	s1
ENST00000369407.3	134	8	s1_r1	s1
ENST00000369408.9	156	2	s1_r1	s1
ENST00000369422.4	108	2	s1_r1	s1
ENST00000369426.9	34	1	s1_r1	s1
ENST00000369439.4	25	3	s1_r1	s1
ENST00000369442.3	124	2	s1_r1	s1
ENST00000369443.10	118	9	s1_r1	s1
ENST00000369452.9	53	7	s1_r1	s1
ENST00000369454.4	19	1	s1_r1	s1
ENST00000369462.5	112	2	s1_r1	s1
ENST00000369466.9	95	3	s1_r1	s1
ENST00000369479.1	46	1	s1_r1	s1
ENST00000369484.8	51	10	s1_r1	s1
ENST00000369485.9	110	6	s1_r1	s1
ENST00000369487.3	27	1	s1_r1	s1
ENST00000369489.10	165	21	s1_r1	s1
ENST00000369496.8	111	2	s1_r1	s1
ENST00000369498.8	63	77	s1_r1	s1
ENST00000369500.4	33	2	s1_r1	s1
ENST00000369503.9	321	3	s1_r1	s1
ENST00000369510.8	144	3	s1_r1	s1
ENST00000369512.3	161	7	s1_r1	s1
ENST00000369516.7	35	1	s1_r1	s1
ENST00000369528.9	54	4	s1_r1	s1
ENST00000369530.5	170	1	s1_r1	s1
ENST00000369534.8	78	7	s1_r1	s1
ENST00000369535.5	48	48	s1_r1	s1
ENST00000369536.10	62	46	s1_r1	s1
ENST00000369541.4	46	46	s1_r1	s1
ENST00000369550.10	138	22	s1_r1	s1
ENST00000369551.5	154	1	s1_r1	s1
ENST00000369552.9	45	5	s1_r1	s1
ENST00000369558.5	42	4	s1_r1	s1
ENST00000369569.6	60	3	s1_r1	s1
ENST00000369577.8	33	4	s1_r1	s1
ENST00000369583.4	65	26	s1_r1	s1
ENST00000369598.5	51	2	s1_r1	s1
ENST00000369600.5	175	1	s1_r1	s1
ENST00000369603.10	125	15	s1_r1	s1
ENST00000369604.6	106	4	s1_r1	s1
ENST00000369622.8	149	9	s1_r1	s1
