contig	polya_length	coverage	run	condition
ENST00000261015.5	77	15	s3_r3	s3
ENST00000261017.9	61	9	s3_r3	s3
ENST00000261018.12	106	2	s3_r3	s3
ENST00000261023.8	151	257	s3_r3	s3
ENST00000261024.7	93	1	s3_r3	s3
ENST00000261037.7	150	40	s3_r3	s3
ENST00000261038.6	43	11	s3_r3	s3
ENST00000261070.7	56	59	s3_r3	s3
ENST00000261167.7	78	5	s3_r3	s3
ENST00000261168.9	23	1	s3_r3	s3
ENST00000261170.5	88	1	s3_r3	s3
ENST00000261173.6	75	8	s3_r3	s3
ENST00000261180.10	90	1	s3_r3	s3
ENST00000261183.8	38	30	s3_r3	s3
ENST00000261187.8	72	4	s3_r3	s3
ENST00000261191.12	90	16	s3_r3	s3
ENST00000261192.12	71	102	s3_r3	s3
ENST00000261200.9	146	3	s3_r3	s3
ENST00000261205.9	110	1	s3_r3	s3
ENST00000261207.9	88	13	s3_r3	s3
ENST00000261211.8	73	30	s3_r3	s3
ENST00000261220.13	92	1	s3_r3	s3
ENST00000261233.9	30	25	s3_r3	s3
ENST00000261234.11	53	7	s3_r3	s3
ENST00000261245.9	70	23	s3_r3	s3
ENST00000261249.7	40	13	s3_r3	s3
ENST00000261250.8	43	6	s3_r3	s3
ENST00000261254.8	151	17	s3_r3	s3
ENST00000261263.5	42	23	s3_r3	s3
ENST00000261266.9	160	1	s3_r3	s3
ENST00000261292.9	99	21	s3_r3	s3
ENST00000261296.7	155	11	s3_r3	s3
ENST00000261302.9	14	1	s3_r3	s3
ENST00000261303.13	56	106	s3_r3	s3
ENST00000261304.7	158	16	s3_r3	s3
ENST00000261308.10	28	14	s3_r3	s3
ENST00000261313.3	66	262	s3_r3	s3
ENST00000261318.5	50	13	s3_r3	s3
ENST00000261326.6	122	1	s3_r3	s3
ENST00000261332.11	171	6	s3_r3	s3
ENST00000261349.9	160	4	s3_r3	s3
ENST00000261353.9	117	68	s3_r3	s3
ENST00000261369.9	52	12	s3_r3	s3
ENST00000261377.11	41	1	s3_r3	s3
ENST00000261381.7	88	7	s3_r3	s3
ENST00000261396.6	88	20	s3_r3	s3
ENST00000261401.8	84	72	s3_r3	s3
ENST00000261402.7	84	16	s3_r3	s3
ENST00000261407.9	33	2	s3_r3	s3
ENST00000261413.10	72	7	s3_r3	s3
ENST00000261416.12	157	132	s3_r3	s3
ENST00000261425.7	89	19	s3_r3	s3
ENST00000261426.10	91	2	s3_r3	s3
ENST00000261427.10	46	42	s3_r3	s3
ENST00000261435.11	68	2	s3_r3	s3
ENST00000261438.10	75	19	s3_r3	s3
ENST00000261439.9	81	7	s3_r3	s3
ENST00000261441.9	28	1	s3_r3	s3
ENST00000261443.9	43	4	s3_r3	s3
ENST00000261455.9	180	8	s3_r3	s3
ENST00000261461.7	159	11	s3_r3	s3
ENST00000261464.10	112	1	s3_r3	s3
ENST00000261475.10	57	18	s3_r3	s3
ENST00000261479.9	56	177	s3_r3	s3
ENST00000261482.8	117	1	s3_r3	s3
ENST00000261483.5	121	8	s3_r3	s3
ENST00000261488.10	105	3	s3_r3	s3
ENST00000261489.6	66	36	s3_r3	s3
ENST00000261497.9	115	39	s3_r3	s3
ENST00000261499.10	66	19	s3_r3	s3
ENST00000261503.9	28	2	s3_r3	s3
ENST00000261507.11	127	101	s3_r3	s3
ENST00000261509.10	136	2	s3_r3	s3
ENST00000261520.9	49	5	s3_r3	s3
ENST00000261530.12	65	9	s3_r3	s3
ENST00000261531.12	53	29	s3_r3	s3
ENST00000261534.9	211	4	s3_r3	s3
ENST00000261537.7	68	28	s3_r3	s3
ENST00000261556.11	20	1	s3_r3	s3
ENST00000261558.8	103	12	s3_r3	s3
ENST00000261560.10	20	2	s3_r3	s3
ENST00000261574.10	53	21	s3_r3	s3
ENST00000261584.9	15	1	s3_r3	s3
ENST00000261588.9	29	4	s3_r3	s3
ENST00000261590.13	142	1	s3_r3	s3
ENST00000261593.8	51	7	s3_r3	s3
ENST00000261596.8	82	4	s3_r3	s3
ENST00000261600.11	32	4	s3_r3	s3
ENST00000261601.8	89	10	s3_r3	s3
ENST00000261609.13	87	2	s3_r3	s3
ENST00000261622.5	143	1	s3_r3	s3
ENST00000261623.8	62	287	s3_r3	s3
ENST00000261636.13	92	132	s3_r3	s3
ENST00000261637.5	165	3	s3_r3	s3
ENST00000261643.8	16	1	s3_r3	s3
ENST00000261646.11	59	2	s3_r3	s3
ENST00000261647.10	114	23	s3_r3	s3
ENST00000261653.10	74	3	s3_r3	s3
ENST00000261658.7	63	20	s3_r3	s3
ENST00000261660.4	88	1	s3_r3	s3
ENST00000261667.8	110	7	s3_r3	s3
ENST00000261681.9	50	4	s3_r3	s3
ENST00000261692.7	62	243	s3_r3	s3
ENST00000261693.11	82	8	s3_r3	s3
ENST00000261700.8	50	141	s3_r3	s3
ENST00000261708.9	104	22	s3_r3	s3
ENST00000261712.8	117	30	s3_r3	s3
ENST00000261714.11	61	7	s3_r3	s3
ENST00000261716.8	111	24	s3_r3	s3
ENST00000261721.9	117	51	s3_r3	s3
ENST00000261733.7	62	16	s3_r3	s3
ENST00000261735.4	139	84	s3_r3	s3
ENST00000261739.9	78	47	s3_r3	s3
ENST00000261740.7	117	1	s3_r3	s3
ENST00000261745.9	170	6	s3_r3	s3
ENST00000261749.11	91	11	s3_r3	s3
ENST00000261755.9	42	4	s3_r3	s3
ENST00000261758.6	83	27	s3_r3	s3
ENST00000261772.13	57	13	s3_r3	s3
ENST00000261776.10	164	5	s3_r3	s3
ENST00000261778.2	60	5	s3_r3	s3
ENST00000261783.4	104	2	s3_r3	s3
ENST00000261789.9	113	21	s3_r3	s3
ENST00000261797.7	142	6	s3_r3	s3
ENST00000261798.10	71	33	s3_r3	s3
ENST00000261799.9	138	30	s3_r3	s3
ENST00000261811.6	65	26	s3_r3	s3
ENST00000261813.9	44	65	s3_r3	s3
ENST00000261817.6	75	22	s3_r3	s3
ENST00000261819.8	101	70	s3_r3	s3
ENST00000261837.12	110	10	s3_r3	s3
ENST00000261842.10	106	7	s3_r3	s3
ENST00000261844.11	85	1	s3_r3	s3
ENST00000261845.7	65	32	s3_r3	s3
ENST00000261847.7	40	2	s3_r3	s3
ENST00000261854.10	129	22	s3_r3	s3
ENST00000261858.7	56	2	s3_r3	s3
ENST00000261861.10	77	1	s3_r3	s3
ENST00000261862.7	204	2	s3_r3	s3
ENST00000261866.12	92	4	s3_r3	s3
ENST00000261867.5	94	2	s3_r3	s3
ENST00000261868.10	132	19	s3_r3	s3
ENST00000261875.10	90	37	s3_r3	s3
ENST00000261879.10	139	9	s3_r3	s3
ENST00000261880.10	77	16	s3_r3	s3
ENST00000261881.9	38	1	s3_r3	s3
ENST00000261884.8	108	7	s3_r3	s3
ENST00000261890.7	52	85	s3_r3	s3
ENST00000261893.9	59	38	s3_r3	s3
ENST00000261900.8	38	6	s3_r3	s3
ENST00000261908.11	136	8	s3_r3	s3
ENST00000261921.8	77	114	s3_r3	s3
ENST00000261942.7	79	19	s3_r3	s3
ENST00000261951.9	41	1	s3_r3	s3
ENST00000261965.8	79	5	s3_r3	s3
ENST00000261973.12	146	12	s3_r3	s3
ENST00000261978.9	154	69	s3_r3	s3
ENST00000262013.12	64	16	s3_r3	s3
ENST00000262018.8	74	1	s3_r3	s3
ENST00000262027.10	54	33	s3_r3	s3
ENST00000262030.8	53	447	s3_r3	s3
ENST00000262031.10	91	4	s3_r3	s3
ENST00000262033.11	155	39	s3_r3	s3
ENST00000262039.9	107	15	s3_r3	s3
ENST00000262043.8	57	5	s3_r3	s3
ENST00000262052.9	40	16	s3_r3	s3
ENST00000262053.8	92	20	s3_r3	s3
ENST00000262055.9	153	6	s3_r3	s3
ENST00000262056.14	49	268	s3_r3	s3
ENST00000262059.8	136	5	s3_r3	s3
ENST00000262061.7	40	78	s3_r3	s3
ENST00000262065.8	154	13	s3_r3	s3
ENST00000262067.5	38	24	s3_r3	s3
ENST00000262077.3	70	8	s3_r3	s3
ENST00000262093.11	52	18	s3_r3	s3
ENST00000262094.10	35	10	s3_r3	s3
ENST00000262096.13	43	11	s3_r3	s3
ENST00000262105.6	35	2	s3_r3	s3
ENST00000262109.8	100	2	s3_r3	s3
ENST00000262120.10	152	77	s3_r3	s3
ENST00000262124.15	162	16	s3_r3	s3
ENST00000262126.9	33	8	s3_r3	s3
ENST00000262127.7	50	2	s3_r3	s3
ENST00000262133.11	138	10	s3_r3	s3
ENST00000262134.10	140	6	s3_r3	s3
ENST00000262135.9	176	1	s3_r3	s3
ENST00000262139.10	77	28	s3_r3	s3
ENST00000262144.11	28	5	s3_r3	s3
ENST00000262146.9	47	19	s3_r3	s3
ENST00000262158.8	40	39	s3_r3	s3
ENST00000262160.11	57	32	s3_r3	s3
ENST00000262173.7	64	1	s3_r3	s3
ENST00000262177.9	38	10	s3_r3	s3
ENST00000262187.10	67	133	s3_r3	s3
ENST00000262188.13	40	31	s3_r3	s3
ENST00000262189.11	51	2	s3_r3	s3
ENST00000262193.7	56	347	s3_r3	s3
ENST00000262197.7	19	1	s3_r3	s3
ENST00000262198.9	62	11	s3_r3	s3
ENST00000262207.9	105	18	s3_r3	s3
ENST00000262209.5	133	5	s3_r3	s3
ENST00000262213.7	122	226	s3_r3	s3
ENST00000262215.8	140	11	s3_r3	s3
ENST00000262225.8	72	459	s3_r3	s3
ENST00000262233.11	119	13	s3_r3	s3
ENST00000262238.10	98	43	s3_r3	s3
ENST00000262241.7	133	12	s3_r3	s3
ENST00000262259.7	25	17	s3_r3	s3
ENST00000262265.10	63	38	s3_r3	s3
ENST00000262288.8	151	27	s3_r3	s3
ENST00000262291.9	53	86	s3_r3	s3
ENST00000262293.9	44	2	s3_r3	s3
ENST00000262294.12	168	10	s3_r3	s3
ENST00000262301.16	44	6	s3_r3	s3
ENST00000262302.14	61	30	s3_r3	s3
ENST00000262304.9	163	4	s3_r3	s3
ENST00000262305.9	100	4	s3_r3	s3
ENST00000262315.14	28	1	s3_r3	s3
ENST00000262316.10	123	9	s3_r3	s3
ENST00000262318.12	39	1	s3_r3	s3
ENST00000262319.11	145	1	s3_r3	s3
ENST00000262348.9	87	54	s3_r3	s3
ENST00000262352.8	104	30	s3_r3	s3
ENST00000262374.10	53	17	s3_r3	s3
ENST00000262375.11	20	2	s3_r3	s3
ENST00000262376.11	27	2	s3_r3	s3
ENST00000262384.4	170	11	s3_r3	s3
ENST00000262394.7	57	35	s3_r3	s3
ENST00000262395.10	66	62	s3_r3	s3
ENST00000262415.8	117	3	s3_r3	s3
ENST00000262424.10	80	2	s3_r3	s3
ENST00000262426.6	57	30	s3_r3	s3
ENST00000262428.5	55	88	s3_r3	s3
ENST00000262430.6	53	9	s3_r3	s3
ENST00000262432.13	67	2	s3_r3	s3
ENST00000262435.14	99	34	s3_r3	s3
ENST00000262455.7	77	61	s3_r3	s3
ENST00000262457.7	156	3	s3_r3	s3
ENST00000262461.7	110	5	s3_r3	s3
ENST00000262464.9	175	9	s3_r3	s3
ENST00000262467.10	66	2	s3_r3	s3
ENST00000262482.11	88	27	s3_r3	s3
ENST00000262498.8	54	38	s3_r3	s3
ENST00000262506.8	184	3	s3_r3	s3
ENST00000262507.11	95	15	s3_r3	s3
ENST00000262518.9	34	1	s3_r3	s3
ENST00000262525.6	30	3	s3_r3	s3
ENST00000262544.6	46	2	s3_r3	s3
ENST00000262554.7	95	48	s3_r3	s3
ENST00000262570.10	44	38	s3_r3	s3
ENST00000262577.6	60	6	s3_r3	s3
ENST00000262580.9	48	2	s3_r3	s3
ENST00000262584.7	52	1122	s3_r3	s3
ENST00000262593.10	109	22	s3_r3	s3
ENST00000262605.9	50	2	s3_r3	s3
ENST00000262613.10	128	7	s3_r3	s3
ENST00000262631.11	61	2	s3_r3	s3
ENST00000262633.9	97	25	s3_r3	s3
ENST00000262640.11	133	10	s3_r3	s3
ENST00000262643.8	33	1	s3_r3	s3
ENST00000262644.9	67	153	s3_r3	s3
ENST00000262646.12	89	179	s3_r3	s3
ENST00000262648.8	115	2	s3_r3	s3
ENST00000262650.10	59	1	s3_r3	s3
ENST00000262662.5	1	1	s3_r3	s3
ENST00000262710.5	20	1	s3_r3	s3
ENST00000262713.7	35	16	s3_r3	s3
ENST00000262717.9	20	1	s3_r3	s3
ENST00000262719.10	110	1	s3_r3	s3
ENST00000262722.11	170	10	s3_r3	s3
ENST00000262735.9	41	1	s3_r3	s3
ENST00000262741.10	7	1	s3_r3	s3
ENST00000262746.5	41	19	s3_r3	s3
ENST00000262752.5	155	5	s3_r3	s3
ENST00000262764.11	230	8	s3_r3	s3
ENST00000262768.11	152	134	s3_r3	s3
ENST00000262776.8	152	94	s3_r3	s3
ENST00000262794.10	50	1	s3_r3	s3
ENST00000262803.10	179	1	s3_r3	s3
ENST00000262809.9	28	7	s3_r3	s3
ENST00000262812.9	62	171	s3_r3	s3
ENST00000262815.13	83	7	s3_r3	s3
ENST00000262817.8	137	3	s3_r3	s3
ENST00000262843.11	143	2	s3_r3	s3
ENST00000262844.10	182	8	s3_r3	s3
ENST00000262848.6	98	5	s3_r3	s3
ENST00000262854.11	9	1	s3_r3	s3
ENST00000262865.9	42	1	s3_r3	s3
ENST00000262879.11	118	2	s3_r3	s3
ENST00000262887.10	135	1	s3_r3	s3
ENST00000262890.8	42	6	s3_r3	s3
ENST00000262891.9	66	7	s3_r3	s3
ENST00000262894.11	26	5	s3_r3	s3
ENST00000262903.9	146	9	s3_r3	s3
ENST00000262919.10	39	11	s3_r3	s3
ENST00000262932.5	63	19	s3_r3	s3
ENST00000262940.12	20	3	s3_r3	s3
ENST00000262942.10	57	104	s3_r3	s3
ENST00000262947.8	74	244	s3_r3	s3
ENST00000262948.10	58	73	s3_r3	s3
ENST00000262960.14	48	2	s3_r3	s3
ENST00000262962.12	79	5	s3_r3	s3
ENST00000262965.12	64	10	s3_r3	s3
ENST00000262971.3	16	4	s3_r3	s3
ENST00000262982.3	74	34	s3_r3	s3
ENST00000262990.9	55	21	s3_r3	s3
ENST00000262995.8	91	3	s3_r3	s3
ENST00000263025.9	82	18	s3_r3	s3
ENST00000263036.9	32	1	s3_r3	s3
ENST00000263038.9	144	6	s3_r3	s3
ENST00000263056.6	31	2	s3_r3	s3
ENST00000263063.9	203	4	s3_r3	s3
ENST00000263073.11	58	6	s3_r3	s3
ENST00000263083.12	118	3	s3_r3	s3
ENST00000263084.7	54	25	s3_r3	s3
ENST00000263088.11	54	6	s3_r3	s3
ENST00000263092.11	77	1	s3_r3	s3
ENST00000263093.7	139	2	s3_r3	s3
ENST00000263097.9	71	33	s3_r3	s3
ENST00000263100.8	84	19	s3_r3	s3
ENST00000263102.7	100	35	s3_r3	s3
ENST00000263116.8	112	3	s3_r3	s3
ENST00000263119.10	75	2	s3_r3	s3
ENST00000263150.9	122	13	s3_r3	s3
ENST00000263168.4	128	83	s3_r3	s3
ENST00000263181.7	9	1	s3_r3	s3
ENST00000263196.12	77	1	s3_r3	s3
ENST00000263202.15	49	64	s3_r3	s3
ENST00000263205.11	41	4	s3_r3	s3
ENST00000263208.5	90	4	s3_r3	s3
ENST00000263228.4	29	27	s3_r3	s3
ENST00000263238.7	146	116	s3_r3	s3
ENST00000263239.7	150	40	s3_r3	s3
ENST00000263245.10	160	70	s3_r3	s3
ENST00000263246.8	104	20	s3_r3	s3
ENST00000263253.9	88	2	s3_r3	s3
ENST00000263255.10	66	2	s3_r3	s3
ENST00000263256.7	78	36	s3_r3	s3
ENST00000263265.11	76	3	s3_r3	s3
ENST00000263268.11	126	1	s3_r3	s3
ENST00000263270.11	64	245	s3_r3	s3
ENST00000263275.5	123	1	s3_r3	s3
ENST00000263276.6	61	11	s3_r3	s3
ENST00000263277.8	59	20	s3_r3	s3
ENST00000263278.9	66	3	s3_r3	s3
ENST00000263280.11	64	11	s3_r3	s3
ENST00000263317.9	60	18	s3_r3	s3
ENST00000263331.10	146	3	s3_r3	s3
ENST00000263339.4	45	48	s3_r3	s3
ENST00000263341.7	47	461	s3_r3	s3
ENST00000263346.13	45	34	s3_r3	s3
ENST00000263347.11	50	2	s3_r3	s3
ENST00000263354.8	65	55	s3_r3	s3
ENST00000263360.11	61	3	s3_r3	s3
ENST00000263368.9	61	26	s3_r3	s3
ENST00000263370.3	56	12	s3_r3	s3
ENST00000263372.5	54	5	s3_r3	s3
ENST00000263381.12	156	1	s3_r3	s3
ENST00000263383.8	98	34	s3_r3	s3
ENST00000263384.12	51	62	s3_r3	s3
ENST00000263388.7	63	11	s3_r3	s3
ENST00000263390.8	78	3	s3_r3	s3
ENST00000263398.11	52	341	s3_r3	s3
ENST00000263401.10	73	25	s3_r3	s3
ENST00000263408.5	250	1	s3_r3	s3
ENST00000263409.8	160	1	s3_r3	s3
ENST00000263433.8	76	5	s3_r3	s3
ENST00000263440.6	55	2	s3_r3	s3
ENST00000263461.11	157	19	s3_r3	s3
ENST00000263468.13	10	2	s3_r3	s3
ENST00000263512.5	65	9	s3_r3	s3
ENST00000263549.8	23	2	s3_r3	s3
ENST00000263556.3	126	49	s3_r3	s3
ENST00000263559.11	56	14	s3_r3	s3
ENST00000263574.9	185	42	s3_r3	s3
ENST00000263578.10	103	5	s3_r3	s3
ENST00000263579.5	89	5	s3_r3	s3
ENST00000263593.8	180	3	s3_r3	s3
ENST00000263620.8	134	1	s3_r3	s3
ENST00000263629.9	39	12	s3_r3	s3
ENST00000263630.13	52	1	s3_r3	s3
ENST00000263634.8	75	11	s3_r3	s3
ENST00000263635.8	108	7	s3_r3	s3
ENST00000263645.10	83	276	s3_r3	s3
ENST00000263646.11	54	3	s3_r3	s3
ENST00000263650.12	63	3	s3_r3	s3
ENST00000263655.4	71	17	s3_r3	s3
ENST00000263657.7	141	14	s3_r3	s3
ENST00000263663.10	17	2	s3_r3	s3
ENST00000263665.6	131	4	s3_r3	s3
ENST00000263666.9	24	9	s3_r3	s3
ENST00000263672.11	49	50	s3_r3	s3
ENST00000263674.4	114	2	s3_r3	s3
ENST00000263681.7	32	2	s3_r3	s3
ENST00000263688.4	104	5	s3_r3	s3
ENST00000263694.9	127	21	s3_r3	s3
ENST00000263697.6	45	29	s3_r3	s3
ENST00000263702.11	103	9	s3_r3	s3
ENST00000263708.7	110	2	s3_r3	s3
ENST00000263713.10	43	4	s3_r3	s3
ENST00000263733.5	74	5	s3_r3	s3
ENST00000263734.5	57	36	s3_r3	s3
ENST00000263736.5	103	2	s3_r3	s3
ENST00000263741.12	107	1	s3_r3	s3
ENST00000263754.5	66	3	s3_r3	s3
ENST00000263773.10	296	4	s3_r3	s3
ENST00000263774.9	44	25	s3_r3	s3
ENST00000263780.9	65	41	s3_r3	s3
ENST00000263791.10	64	16	s3_r3	s3
ENST00000263798.8	111	1	s3_r3	s3
ENST00000263801.7	87	4	s3_r3	s3
ENST00000263805.8	41	5	s3_r3	s3
ENST00000263847.6	23	5	s3_r3	s3
ENST00000263849.9	43	6	s3_r3	s3
ENST00000263856.9	80	56	s3_r3	s3
ENST00000263857.11	143	2	s3_r3	s3
ENST00000263867.9	42	18	s3_r3	s3
ENST00000263881.8	79	11	s3_r3	s3
ENST00000263895.9	157	63	s3_r3	s3
ENST00000263897.10	35	15	s3_r3	s3
ENST00000263904.5	50	22	s3_r3	s3
ENST00000263915.8	42	17	s3_r3	s3
ENST00000263918.9	124	12	s3_r3	s3
ENST00000263921.8	82	82	s3_r3	s3
ENST00000263925.8	17	1	s3_r3	s3
ENST00000263955.9	33	16	s3_r3	s3
ENST00000263956.8	21	14	s3_r3	s3
ENST00000263960.6	83	56	s3_r3	s3
ENST00000263966.8	126	1	s3_r3	s3
ENST00000263967.4	36	10	s3_r3	s3
ENST00000263974.4	63	2	s3_r3	s3
ENST00000263980.8	17	1	s3_r3	s3
ENST00000263985.11	103	10	s3_r3	s3
ENST00000263991.9	29	2	s3_r3	s3
ENST00000263997.11	33	5	s3_r3	s3
ENST00000264001.9	164	11	s3_r3	s3
ENST00000264010.10	108	4	s3_r3	s3
ENST00000264020.6	35	3	s3_r3	s3
ENST00000264021.8	36	7	s3_r3	s3
ENST00000264027.9	129	62	s3_r3	s3
ENST00000264028.5	49	49	s3_r3	s3
ENST00000264033.6	155	1	s3_r3	s3
ENST00000264039.7	114	11	s3_r3	s3
ENST00000264051.8	199	3	s3_r3	s3
ENST00000264065.12	72	34	s3_r3	s3
ENST00000264079.11	112	14	s3_r3	s3
ENST00000264080.11	60	25	s3_r3	s3
ENST00000264088.8	44	1	s3_r3	s3
ENST00000264093.9	53	13	s3_r3	s3
ENST00000264094.8	117	15	s3_r3	s3
ENST00000264108.5	87	31	s3_r3	s3
ENST00000264110.7	25	4	s3_r3	s3
ENST00000264126.9	58	1	s3_r3	s3
ENST00000264128.13	96	1	s3_r3	s3
ENST00000264144.5	100	10	s3_r3	s3
ENST00000264151.10	12	1	s3_r3	s3
ENST00000264156.3	93	5	s3_r3	s3
ENST00000264157.10	80	4	s3_r3	s3
ENST00000264158.13	89	23	s3_r3	s3
ENST00000264159.11	81	1	s3_r3	s3
ENST00000264160.8	153	1	s3_r3	s3
ENST00000264161.9	33	49	s3_r3	s3
ENST00000264167.11	68	13	s3_r3	s3
ENST00000264169.6	48	2	s3_r3	s3
ENST00000264170.9	30	4	s3_r3	s3
ENST00000264187.7	190	5	s3_r3	s3
ENST00000264198.5	139	19	s3_r3	s3
ENST00000264202.8	75	45	s3_r3	s3
ENST00000264203.7	58	3	s3_r3	s3
ENST00000264211.12	128	12	s3_r3	s3
ENST00000264220.6	168	13	s3_r3	s3
ENST00000264221.6	111	12	s3_r3	s3
ENST00000264228.9	66	39	s3_r3	s3
ENST00000264230.5	33	22	s3_r3	s3
ENST00000264235.13	72	4	s3_r3	s3
ENST00000264244.7	42	2	s3_r3	s3
ENST00000264245.9	52	6	s3_r3	s3
ENST00000264249.8	137	8	s3_r3	s3
ENST00000264254.11	39	16	s3_r3	s3
ENST00000264255.8	40	63	s3_r3	s3
ENST00000264258.8	45	2503	s3_r3	s3
ENST00000264263.9	81	1	s3_r3	s3
ENST00000264265.4	115	75	s3_r3	s3
ENST00000264276.11	111	2	s3_r3	s3
ENST00000264279.10	129	25	s3_r3	s3
ENST00000264312.12	90	71	s3_r3	s3
ENST00000264313.11	99	14	s3_r3	s3
ENST00000264331.9	157	15	s3_r3	s3
ENST00000264335.13	79	109	s3_r3	s3
ENST00000264343.4	22	1	s3_r3	s3
ENST00000264344.10	9	3	s3_r3	s3
ENST00000264345.7	21	6	s3_r3	s3
ENST00000264346.12	162	1	s3_r3	s3
ENST00000264360.7	117	14	s3_r3	s3
ENST00000264377.8	161	9	s3_r3	s3
ENST00000264380.9	63	4	s3_r3	s3
ENST00000264381.8	109	2	s3_r3	s3
ENST00000264389.7	65	31	s3_r3	s3
ENST00000264409.5	56	7	s3_r3	s3
ENST00000264414.9	36	2	s3_r3	s3
ENST00000264428.9	75	3	s3_r3	s3
ENST00000264431.8	133	5	s3_r3	s3
ENST00000264434.7	52	7	s3_r3	s3
ENST00000264444.7	35	1	s3_r3	s3
ENST00000264447.9	90	8	s3_r3	s3
ENST00000264451.12	43	54	s3_r3	s3
ENST00000264454.8	74	2	s3_r3	s3
ENST00000264463.8	143	3	s3_r3	s3
ENST00000264474.4	40	11	s3_r3	s3
ENST00000264485.11	7	2	s3_r3	s3
ENST00000264498.8	121	148	s3_r3	s3
ENST00000264499.9	117	6	s3_r3	s3
ENST00000264501.8	108	1	s3_r3	s3
ENST00000264515.11	143	4	s3_r3	s3
ENST00000264538.4	90	35	s3_r3	s3
ENST00000264552.14	56	78	s3_r3	s3
ENST00000264563.7	107	147	s3_r3	s3
ENST00000264595.7	156	45	s3_r3	s3
ENST00000264596.4	44	1	s3_r3	s3
ENST00000264605.8	38	1	s3_r3	s3
ENST00000264607.9	92	33	s3_r3	s3
ENST00000264634.9	109	2	s3_r3	s3
ENST00000264637.8	81	3	s3_r3	s3
ENST00000264638.9	209	1	s3_r3	s3
ENST00000264639.9	111	58	s3_r3	s3
ENST00000264645.12	104	1	s3_r3	s3
ENST00000264649.10	78	5	s3_r3	s3
ENST00000264657.10	151	39	s3_r3	s3
ENST00000264663.9	78	3	s3_r3	s3
ENST00000264668.6	70	4	s3_r3	s3
ENST00000264669.10	9	4	s3_r3	s3
ENST00000264670.11	143	15	s3_r3	s3
ENST00000264689.11	41	18	s3_r3	s3
ENST00000264703.4	70	49	s3_r3	s3
ENST00000264705.9	55	1	s3_r3	s3
ENST00000264710.5	39	88	s3_r3	s3
ENST00000264712.8	147	9	s3_r3	s3
ENST00000264716.9	65	31	s3_r3	s3
ENST00000264718.7	132	6	s3_r3	s3
ENST00000264720.7	94	3	s3_r3	s3
ENST00000264748.6	141	4	s3_r3	s3
ENST00000264750.10	21	2	s3_r3	s3
ENST00000264758.11	48	4	s3_r3	s3
ENST00000264771.9	88	16	s3_r3	s3
ENST00000264775.9	56	32	s3_r3	s3
ENST00000264805.9	118	1	s3_r3	s3
ENST00000264818.10	51	3	s3_r3	s3
ENST00000264819.7	143	4	s3_r3	s3
ENST00000264824.5	190	1	s3_r3	s3
ENST00000264827.9	144	1	s3_r3	s3
ENST00000264832.8	144	59	s3_r3	s3
ENST00000264848.10	54	2	s3_r3	s3
ENST00000264864.8	132	11	s3_r3	s3
ENST00000264866.9	44	2	s3_r3	s3
ENST00000264868.9	117	20	s3_r3	s3
ENST00000264883.8	120	21	s3_r3	s3
ENST00000264893.11	38	21	s3_r3	s3
ENST00000264896.8	151	66	s3_r3	s3
ENST00000264904.8	55	17	s3_r3	s3
ENST00000264908.11	37	4	s3_r3	s3
ENST00000264914.10	145	9	s3_r3	s3
ENST00000264926.7	113	5	s3_r3	s3
ENST00000264930.10	27	1	s3_r3	s3
ENST00000264932.11	26	35	s3_r3	s3
ENST00000264933.9	95	76	s3_r3	s3
ENST00000264938.8	87	4	s3_r3	s3
ENST00000264951.8	123	2	s3_r3	s3
ENST00000264954.5	49	52	s3_r3	s3
ENST00000264963.9	61	17	s3_r3	s3
ENST00000264977.8	111	9	s3_r3	s3
ENST00000264982.8	134	5	s3_r3	s3
ENST00000264992.8	44	2	s3_r3	s3
ENST00000264993.8	121	78	s3_r3	s3
ENST00000264995.8	87	60	s3_r3	s3
ENST00000265000.9	40	11	s3_r3	s3
ENST00000265016.9	58	7	s3_r3	s3
ENST00000265018.4	214	1	s3_r3	s3
ENST00000265028.8	122	30	s3_r3	s3
ENST00000265044.7	65	270	s3_r3	s3
ENST00000265052.10	65	1	s3_r3	s3
ENST00000265056.12	99	6	s3_r3	s3
ENST00000265062.8	48	74	s3_r3	s3
ENST00000265069.13	50	24	s3_r3	s3
ENST00000265070.7	81	115	s3_r3	s3
ENST00000265071.3	48	36	s3_r3	s3
ENST00000265073.9	52	162	s3_r3	s3
ENST00000265074.13	104	182	s3_r3	s3
ENST00000265077.8	49	104	s3_r3	s3
ENST00000265080.9	56	5	s3_r3	s3
ENST00000265081.7	83	2	s3_r3	s3
ENST00000265085.10	108	13	s3_r3	s3
ENST00000265087.9	108	156	s3_r3	s3
ENST00000265093.4	56	8	s3_r3	s3
ENST00000265094.9	137	2	s3_r3	s3
ENST00000265097.9	38	17	s3_r3	s3
ENST00000265100.6	72	49	s3_r3	s3
ENST00000265107.9	117	12	s3_r3	s3
ENST00000265109.8	54	36	s3_r3	s3
ENST00000265112.8	96	154	s3_r3	s3
ENST00000265138.4	46	28	s3_r3	s3
ENST00000265140.10	24	2	s3_r3	s3
ENST00000265149.9	79	1	s3_r3	s3
ENST00000265164.7	20	3	s3_r3	s3
ENST00000265174.5	72	58	s3_r3	s3
ENST00000265175.5	44	18	s3_r3	s3
ENST00000265192.9	40	46	s3_r3	s3
ENST00000265195.9	162	4	s3_r3	s3
