contig	polya_length	coverage	run	condition
ENST00000302342.3	150	4	s4_r1	s4
ENST00000302345.6	99	18	s4_r1	s4
ENST00000302350.4	194	4	s4_r1	s4
ENST00000302351.9	64	16	s4_r1	s4
ENST00000302362.11	55	79	s4_r1	s4
ENST00000302386.10	60	279	s4_r1	s4
ENST00000302392.5	68	12	s4_r1	s4
ENST00000302418.5	55	90	s4_r1	s4
ENST00000302422.4	56	32	s4_r1	s4
ENST00000302424.12	64	3	s4_r1	s4
ENST00000302445.8	42	65	s4_r1	s4
ENST00000302450.11	199	1	s4_r1	s4
ENST00000302472.4	72	1	s4_r1	s4
ENST00000302475.8	80	6	s4_r1	s4
ENST00000302490.12	72	12	s4_r1	s4
ENST00000302500.5	8	1	s4_r1	s4
ENST00000302503.8	56	35	s4_r1	s4
ENST00000302516.10	41	31	s4_r1	s4
ENST00000302517.8	73	35	s4_r1	s4
ENST00000302528.11	53	12	s4_r1	s4
ENST00000302536.3	128	9	s4_r1	s4
ENST00000302538.10	120	10	s4_r1	s4
ENST00000302541.11	18	1	s4_r1	s4
ENST00000302550.16	87	36	s4_r1	s4
ENST00000302558.8	80	6	s4_r1	s4
ENST00000302586.8	43	1	s4_r1	s4
ENST00000302609.8	66	13	s4_r1	s4
ENST00000302628.9	122	7	s4_r1	s4
ENST00000302631.8	132	31	s4_r1	s4
ENST00000302649.4	134	1	s4_r1	s4
ENST00000302692.7	100	33	s4_r1	s4
ENST00000302708.9	87	8	s4_r1	s4
ENST00000302746.11	87	57	s4_r1	s4
ENST00000302754.6	167	86	s4_r1	s4
ENST00000302763.12	48	125	s4_r1	s4
ENST00000302764.9	48	26	s4_r1	s4
ENST00000302787.3	131	24	s4_r1	s4
ENST00000302819.10	107	5	s4_r1	s4
ENST00000302824.7	59	5	s4_r1	s4
ENST00000302850.10	111	1	s4_r1	s4
ENST00000302851.8	35	16	s4_r1	s4
ENST00000302874.9	17	2	s4_r1	s4
ENST00000302904.8	113	23	s4_r1	s4
ENST00000302907.9	50	264	s4_r1	s4
ENST00000302926.7	138	9	s4_r1	s4
ENST00000302937.8	35	1	s4_r1	s4
ENST00000302955.11	15	1	s4_r1	s4
ENST00000302956.8	8	2	s4_r1	s4
ENST00000302979.5	49	23	s4_r1	s4
ENST00000303004.5	87	89	s4_r1	s4
ENST00000303052.13	114	14	s4_r1	s4
ENST00000303071.10	63	10	s4_r1	s4
ENST00000303077.7	133	1	s4_r1	s4
ENST00000303088.9	31	14	s4_r1	s4
ENST00000303097.11	172	1	s4_r1	s4
ENST00000303115.8	135	1	s4_r1	s4
ENST00000303127.12	124	315	s4_r1	s4
ENST00000303142.11	29	5	s4_r1	s4
ENST00000303143.9	120	3	s4_r1	s4
ENST00000303151.5	39	19	s4_r1	s4
ENST00000303155.9	65	1	s4_r1	s4
ENST00000303204.9	39	135	s4_r1	s4
ENST00000303210.9	51	98	s4_r1	s4
ENST00000303221.10	45	2	s4_r1	s4
ENST00000303236.9	131	13	s4_r1	s4
ENST00000303251.11	46	29	s4_r1	s4
ENST00000303277.6	64	22	s4_r1	s4
ENST00000303296.9	112	10	s4_r1	s4
ENST00000303305.11	47	88	s4_r1	s4
ENST00000303319.10	54	113	s4_r1	s4
ENST00000303329.9	20	4	s4_r1	s4
ENST00000303343.12	72	1	s4_r1	s4
ENST00000303372.7	70	5	s4_r1	s4
ENST00000303375.10	157	312	s4_r1	s4
ENST00000303383.8	103	1	s4_r1	s4
ENST00000303391.11	41	8	s4_r1	s4
ENST00000303400.9	77	42	s4_r1	s4
ENST00000303407.12	110	3	s4_r1	s4
ENST00000303434.8	148	7	s4_r1	s4
ENST00000303436.11	51	555	s4_r1	s4
ENST00000303450.5	143	4	s4_r1	s4
ENST00000303459.10	14	1	s4_r1	s4
ENST00000303460.5	78	1	s4_r1	s4
ENST00000303469.6	20	1	s4_r1	s4
ENST00000303538.13	121	40	s4_r1	s4
ENST00000303545.4	52	29	s4_r1	s4
ENST00000303562.9	164	79	s4_r1	s4
ENST00000303569.10	209	2	s4_r1	s4
ENST00000303575.9	82	324	s4_r1	s4
ENST00000303577.7	48	68	s4_r1	s4
ENST00000303596.3	78	19	s4_r1	s4
ENST00000303622.13	85	5	s4_r1	s4
ENST00000303657.10	75	3	s4_r1	s4
ENST00000303688.8	58	1	s4_r1	s4
ENST00000303694.6	137	5	s4_r1	s4
ENST00000303714.9	117	88	s4_r1	s4
ENST00000303721.12	35	4	s4_r1	s4
ENST00000303731.9	87	82	s4_r1	s4
ENST00000303759.3	167	2	s4_r1	s4
ENST00000303775.10	82	9	s4_r1	s4
ENST00000303795.9	44	2	s4_r1	s4
ENST00000303809.7	40	1	s4_r1	s4
ENST00000303887.10	184	3	s4_r1	s4
ENST00000303904.8	59	116	s4_r1	s4
ENST00000303915.10	164	1	s4_r1	s4
ENST00000303924.5	104	422	s4_r1	s4
ENST00000303927.4	64	185	s4_r1	s4
ENST00000303961.9	84	35	s4_r1	s4
ENST00000303991.5	59	1	s4_r1	s4
ENST00000303996.10	17	1	s4_r1	s4
ENST00000304004.7	34	1	s4_r1	s4
ENST00000304031.8	66	7	s4_r1	s4
ENST00000304032.13	85	4	s4_r1	s4
ENST00000304043.10	61	348	s4_r1	s4
ENST00000304046.7	101	38	s4_r1	s4
ENST00000304056.9	86	22	s4_r1	s4
ENST00000304061.8	126	21	s4_r1	s4
ENST00000304116.10	275	3	s4_r1	s4
ENST00000304141.5	32	14	s4_r1	s4
ENST00000304164.8	153	4	s4_r1	s4
ENST00000304177.10	109	8	s4_r1	s4
ENST00000304191.4	86	30	s4_r1	s4
ENST00000304195.8	199	1	s4_r1	s4
ENST00000304222.3	53	9	s4_r1	s4
ENST00000304271.11	53	101	s4_r1	s4
ENST00000304301.10	71	24	s4_r1	s4
ENST00000304312.5	60	101	s4_r1	s4
ENST00000304330.9	99	1	s4_r1	s4
ENST00000304332.8	32	1	s4_r1	s4
ENST00000304338.8	169	9	s4_r1	s4
ENST00000304363.9	102	6	s4_r1	s4
ENST00000304385.8	122	23	s4_r1	s4
ENST00000304400.12	156	2	s4_r1	s4
ENST00000304414.12	107	58	s4_r1	s4
ENST00000304430.10	26	3	s4_r1	s4
ENST00000304434.11	52	93	s4_r1	s4
ENST00000304449.8	154	3	s4_r1	s4
ENST00000304457.11	140	1	s4_r1	s4
ENST00000304478.9	52	10	s4_r1	s4
ENST00000304494.10	68	121	s4_r1	s4
ENST00000304511.7	44	25	s4_r1	s4
ENST00000304516.11	162	12	s4_r1	s4
ENST00000304523.10	95	3	s4_r1	s4
ENST00000304527.8	35	2	s4_r1	s4
ENST00000304543.10	1	1	s4_r1	s4
ENST00000304567.10	123	1	s4_r1	s4
ENST00000304593.14	110	29	s4_r1	s4
ENST00000304611.13	38	4	s4_r1	s4
ENST00000304613.8	148	1	s4_r1	s4
ENST00000304636.9	151	2555	s4_r1	s4
ENST00000304658.10	117	71	s4_r1	s4
ENST00000304661.6	110	33	s4_r1	s4
ENST00000304685.8	155	4	s4_r1	s4
ENST00000304698.10	62	3	s4_r1	s4
ENST00000304734.9	60	28	s4_r1	s4
ENST00000304735.4	137	71	s4_r1	s4
ENST00000304743.7	52	12	s4_r1	s4
ENST00000304748.5	137	1	s4_r1	s4
ENST00000304771.8	17	2	s4_r1	s4
ENST00000304786.12	54	169	s4_r1	s4
ENST00000304788.4	118	10	s4_r1	s4
ENST00000304800.14	92	79	s4_r1	s4
ENST00000304842.6	44	101	s4_r1	s4
ENST00000304858.7	41	66	s4_r1	s4
ENST00000304863.6	46	118	s4_r1	s4
ENST00000304874.14	47	21	s4_r1	s4
ENST00000304895.9	185	8	s4_r1	s4
ENST00000304905.10	137	4	s4_r1	s4
ENST00000304920.3	110	1	s4_r1	s4
ENST00000304936.4	68	1	s4_r1	s4
ENST00000304979.8	139	18	s4_r1	s4
ENST00000304987.4	32	19	s4_r1	s4
ENST00000304992.11	128	29	s4_r1	s4
ENST00000305031.5	118	2	s4_r1	s4
ENST00000305103.4	98	13	s4_r1	s4
ENST00000305105.3	58	133	s4_r1	s4
ENST00000305123.6	133	7	s4_r1	s4
ENST00000305135.10	122	4	s4_r1	s4
ENST00000305202.9	148	1	s4_r1	s4
ENST00000305208.10	120	1	s4_r1	s4
ENST00000305218.9	147	54	s4_r1	s4
ENST00000305233.6	119	6	s4_r1	s4
ENST00000305264.8	50	34	s4_r1	s4
ENST00000305286.8	145	1	s4_r1	s4
ENST00000305321.4	50	27	s4_r1	s4
ENST00000305352.7	31	10	s4_r1	s4
ENST00000305364.9	89	20	s4_r1	s4
ENST00000305366.8	127	139	s4_r1	s4
ENST00000305386.4	131	132	s4_r1	s4
ENST00000305409.3	114	70	s4_r1	s4
ENST00000305476.10	24	8	s4_r1	s4
ENST00000305481.10	157	2	s4_r1	s4
ENST00000305494.6	102	5	s4_r1	s4
ENST00000305510.4	198	7	s4_r1	s4
ENST00000305513.12	33	1	s4_r1	s4
ENST00000305533.10	48	86	s4_r1	s4
ENST00000305536.11	100	9	s4_r1	s4
ENST00000305544.9	177	125	s4_r1	s4
ENST00000305557.9	203	3	s4_r1	s4
ENST00000305560.11	81	5	s4_r1	s4
ENST00000305586.11	40	6	s4_r1	s4
ENST00000305596.8	59	54	s4_r1	s4
ENST00000305626.6	87	10	s4_r1	s4
ENST00000305632.11	83	32	s4_r1	s4
ENST00000305641.7	85	19	s4_r1	s4
ENST00000305747.11	126	3	s4_r1	s4
ENST00000305762.11	76	1	s4_r1	s4
ENST00000305768.10	56	5	s4_r1	s4
ENST00000305783.13	94	2	s4_r1	s4
ENST00000305784.7	75	21	s4_r1	s4
ENST00000305786.7	135	197	s4_r1	s4
ENST00000305798.8	43	32	s4_r1	s4
ENST00000305815.10	190	1	s4_r1	s4
ENST00000305850.10	204	6	s4_r1	s4
ENST00000305866.10	148	5	s4_r1	s4
ENST00000305877.13	33	23	s4_r1	s4
ENST00000305883.6	152	6	s4_r1	s4
ENST00000305885.3	88	7	s4_r1	s4
ENST00000305921.8	110	4	s4_r1	s4
ENST00000305943.9	74	66	s4_r1	s4
ENST00000305958.9	138	15	s4_r1	s4
ENST00000305963.3	105	22	s4_r1	s4
ENST00000305978.7	66	20	s4_r1	s4
ENST00000305997.8	52	29	s4_r1	s4
ENST00000306010.8	90	20	s4_r1	s4
ENST00000306014.10	42	7	s4_r1	s4
ENST00000306024.4	59	49	s4_r1	s4
ENST00000306031.5	189	1	s4_r1	s4
ENST00000306052.12	81	6	s4_r1	s4
ENST00000306058.9	102	4	s4_r1	s4
ENST00000306061.10	112	67	s4_r1	s4
ENST00000306065.9	68	28	s4_r1	s4
ENST00000306072.10	124	1	s4_r1	s4
ENST00000306077.5	136	59	s4_r1	s4
ENST00000306085.11	167	3	s4_r1	s4
ENST00000306107.9	127	90	s4_r1	s4
ENST00000306108.10	85	9	s4_r1	s4
ENST00000306117.5	79	1	s4_r1	s4
ENST00000306121.8	43	53	s4_r1	s4
ENST00000306125.12	68	32	s4_r1	s4
ENST00000306145.10	63	12	s4_r1	s4
ENST00000306149.12	17	1	s4_r1	s4
ENST00000306156.8	146	4	s4_r1	s4
ENST00000306177.9	43	3	s4_r1	s4
ENST00000306185.8	41	39	s4_r1	s4
ENST00000306193.8	133	11	s4_r1	s4
ENST00000306200.7	90	23	s4_r1	s4
ENST00000306243.7	107	33	s4_r1	s4
ENST00000306270.12	133	9	s4_r1	s4
ENST00000306279.4	47	29	s4_r1	s4
ENST00000306306.8	58	15	s4_r1	s4
ENST00000306320.10	14	1	s4_r1	s4
ENST00000306324.4	45	1	s4_r1	s4
ENST00000306336.6	83	4	s4_r1	s4
ENST00000306349.13	42	12	s4_r1	s4
ENST00000306353.7	172	1	s4_r1	s4
ENST00000306357.9	98	31	s4_r1	s4
ENST00000306368.9	44	138	s4_r1	s4
ENST00000306376.10	136	36	s4_r1	s4
ENST00000306378.11	28	2	s4_r1	s4
ENST00000306384.5	55	62	s4_r1	s4
ENST00000306385.10	168	31	s4_r1	s4
ENST00000306388.10	210	1	s4_r1	s4
ENST00000306433.9	86	16	s4_r1	s4
ENST00000306434.8	143	179	s4_r1	s4
ENST00000306442.5	82	86	s4_r1	s4
ENST00000306467.10	105	12	s4_r1	s4
ENST00000306480.11	83	5	s4_r1	s4
ENST00000306503.5	64	18	s4_r1	s4
ENST00000306562.8	34	12	s4_r1	s4
ENST00000306585.9	225	5	s4_r1	s4
ENST00000306593.2	130	3	s4_r1	s4
ENST00000306601.9	115	3	s4_r1	s4
ENST00000306627.8	44	95	s4_r1	s4
ENST00000306645.10	145	21	s4_r1	s4
ENST00000306688.8	52	9	s4_r1	s4
ENST00000306704.10	68	10	s4_r1	s4
ENST00000306708.11	30	3	s4_r1	s4
ENST00000306726.6	117	3	s4_r1	s4
ENST00000306729.11	161	1	s4_r1	s4
ENST00000306730.8	54	42	s4_r1	s4
ENST00000306735.10	65	6	s4_r1	s4
ENST00000306739.9	41	16	s4_r1	s4
ENST00000306749.4	46	83	s4_r1	s4
ENST00000306773.5	179	1	s4_r1	s4
ENST00000306796.10	97	16	s4_r1	s4
ENST00000306801.8	39	2	s4_r1	s4
ENST00000306802.8	148	1	s4_r1	s4
ENST00000306821.3	46	1	s4_r1	s4
ENST00000306823.10	26	4	s4_r1	s4
ENST00000306846.8	34	66	s4_r1	s4
ENST00000306851.10	76	1	s4_r1	s4
ENST00000306862.7	128	1	s4_r1	s4
ENST00000306869.7	106	31	s4_r1	s4
ENST00000306875.10	58	7	s4_r1	s4
ENST00000306888.6	52	1	s4_r1	s4
ENST00000306897.9	93	11	s4_r1	s4
ENST00000306908.10	88	2	s4_r1	s4
ENST00000306910.9	20	2	s4_r1	s4
ENST00000306917.5	41	41	s4_r1	s4
ENST00000306932.10	74	1	s4_r1	s4
ENST00000306954.5	75	1	s4_r1	s4
ENST00000306984.8	112	33	s4_r1	s4
ENST00000306999.7	93	21	s4_r1	s4
ENST00000307017.9	40	16	s4_r1	s4
ENST00000307063.9	55	7	s4_r1	s4
ENST00000307076.8	66	24	s4_r1	s4
ENST00000307089.7	178	2	s4_r1	s4
ENST00000307102.10	46	89	s4_r1	s4
ENST00000307106.3	43	4	s4_r1	s4
ENST00000307114.11	28	3	s4_r1	s4
ENST00000307116.6	98	124	s4_r1	s4
ENST00000307126.10	58	8	s4_r1	s4
ENST00000307138.10	162	1	s4_r1	s4
ENST00000307145.4	51	23	s4_r1	s4
ENST00000307149.10	85	11	s4_r1	s4
ENST00000307179.9	130	10	s4_r1	s4
ENST00000307201.5	139	6	s4_r1	s4
ENST00000307227.10	47	58	s4_r1	s4
ENST00000307236.8	56	1	s4_r1	s4
ENST00000307259.9	60	54	s4_r1	s4
ENST00000307275.7	105	1	s4_r1	s4
ENST00000307289.10	33	1	s4_r1	s4
ENST00000307296.8	28	62	s4_r1	s4
ENST00000307297.8	44	1	s4_r1	s4
ENST00000307305.12	52	1	s4_r1	s4
ENST00000307355.12	29	1	s4_r1	s4
ENST00000307358.7	132	1	s4_r1	s4
ENST00000307363.10	157	79	s4_r1	s4
ENST00000307365.4	22	103	s4_r1	s4
ENST00000307366.8	66	23	s4_r1	s4
ENST00000307377.12	151	3	s4_r1	s4
ENST00000307403.6	150	1	s4_r1	s4
ENST00000307407.8	53	9258	s4_r1	s4
ENST00000307422.9	149	9	s4_r1	s4
ENST00000307428.7	30	3	s4_r1	s4
ENST00000307441.13	103	2	s4_r1	s4
ENST00000307450.11	113	5	s4_r1	s4
ENST00000307471.8	82	6	s4_r1	s4
ENST00000307522.5	96	5	s4_r1	s4
ENST00000307533.10	38	5	s4_r1	s4
ENST00000307534.9	35	4	s4_r1	s4
ENST00000307546.14	52	2	s4_r1	s4
ENST00000307584.6	49	5	s4_r1	s4
ENST00000307602.9	191	26	s4_r1	s4
ENST00000307630.5	142	90	s4_r1	s4
ENST00000307641.9	141	9	s4_r1	s4
ENST00000307650.9	69	23	s4_r1	s4
ENST00000307658.12	68	3	s4_r1	s4
ENST00000307659.6	41	2	s4_r1	s4
ENST00000307662.5	73	24	s4_r1	s4
ENST00000307671.12	57	10	s4_r1	s4
ENST00000307677.5	31	13	s4_r1	s4
ENST00000307712.11	47	206	s4_r1	s4
ENST00000307714.12	167	5	s4_r1	s4
ENST00000307719.9	66	5	s4_r1	s4
ENST00000307720.4	28	10	s4_r1	s4
ENST00000307729.12	183	1	s4_r1	s4
ENST00000307731.2	23	8	s4_r1	s4
ENST00000307741.11	65	26	s4_r1	s4
ENST00000307750.5	15	1	s4_r1	s4
ENST00000307767.13	60	94	s4_r1	s4
ENST00000307790.8	21	11	s4_r1	s4
ENST00000307826.5	130	162	s4_r1	s4
ENST00000307834.9	20	2	s4_r1	s4
ENST00000307839.10	57	1605	s4_r1	s4
ENST00000307845.8	61	22	s4_r1	s4
ENST00000307849.7	87	3	s4_r1	s4
ENST00000307864.3	18	3	s4_r1	s4
ENST00000307877.7	116	17	s4_r1	s4
ENST00000307892.13	63	69	s4_r1	s4
ENST00000307897.10	70	7	s4_r1	s4
ENST00000307940.3	21	1	s4_r1	s4
ENST00000307954.12	222	3	s4_r1	s4
ENST00000307961.11	58	548	s4_r1	s4
ENST00000307968.11	208	10	s4_r1	s4
ENST00000307972.10	87	2	s4_r1	s4
ENST00000307980.7	48	3	s4_r1	s4
ENST00000307998.11	158	297	s4_r1	s4
ENST00000308018.9	43	26	s4_r1	s4
ENST00000308020.6	116	20	s4_r1	s4
ENST00000308022.7	37	27	s4_r1	s4
ENST00000308025.8	54	22	s4_r1	s4
ENST00000308031.10	24	4	s4_r1	s4
ENST00000308059.11	64	1	s4_r1	s4
ENST00000308064.7	137	1	s4_r1	s4
ENST00000308086.3	24	1	s4_r1	s4
ENST00000308108.9	45	1	s4_r1	s4
ENST00000308110.9	40	21	s4_r1	s4
ENST00000308127.9	80	2	s4_r1	s4
ENST00000308132.10	77	1	s4_r1	s4
ENST00000308153.9	98	33	s4_r1	s4
ENST00000308158.10	133	3	s4_r1	s4
ENST00000308159.10	30	16	s4_r1	s4
ENST00000308162.10	67	561	s4_r1	s4
ENST00000308167.10	41	12	s4_r1	s4
ENST00000308177.5	49	10	s4_r1	s4
ENST00000308191.11	151	9	s4_r1	s4
ENST00000308192.14	154	1	s4_r1	s4
ENST00000308197.10	25	3	s4_r1	s4
ENST00000308212.9	124	3	s4_r1	s4
ENST00000308214.13	101	1	s4_r1	s4
ENST00000308234.11	47	14	s4_r1	s4
ENST00000308259.10	32	13	s4_r1	s4
ENST00000308271.14	56	9	s4_r1	s4
ENST00000308275.8	45	34	s4_r1	s4
ENST00000308278.13	138	29	s4_r1	s4
ENST00000308317.12	96	3	s4_r1	s4
ENST00000308330.3	67	22	s4_r1	s4
ENST00000308344.10	221	1	s4_r1	s4
ENST00000308354.11	40	63	s4_r1	s4
ENST00000308360.8	136	45	s4_r1	s4
ENST00000308377.8	54	10	s4_r1	s4
ENST00000308388.7	43	22	s4_r1	s4
ENST00000308394.9	51	16	s4_r1	s4
ENST00000308418.10	25	10	s4_r1	s4
ENST00000308436.11	4	2	s4_r1	s4
ENST00000308440.11	249	1	s4_r1	s4
ENST00000308448.11	112	3	s4_r1	s4
ENST00000308478.10	212	1	s4_r1	s4
ENST00000308482.14	50	54	s4_r1	s4
ENST00000308488.11	69	12	s4_r1	s4
ENST00000308508.5	246	1	s4_r1	s4
ENST00000308511.8	48	19	s4_r1	s4
ENST00000308521.10	30	2	s4_r1	s4
ENST00000308527.6	39	20	s4_r1	s4
ENST00000308580.12	53	42	s4_r1	s4
ENST00000308588.10	89	10	s4_r1	s4
ENST00000308595.10	60	36	s4_r1	s4
ENST00000308639.13	60	12	s4_r1	s4
ENST00000308660.6	43	86	s4_r1	s4
ENST00000308664.10	224	1	s4_r1	s4
ENST00000308677.9	117	3	s4_r1	s4
ENST00000308683.3	39	53	s4_r1	s4
ENST00000308696.11	47	53	s4_r1	s4
ENST00000308713.9	200	13	s4_r1	s4
ENST00000308724.9	38	1	s4_r1	s4
ENST00000308733.9	51	4	s4_r1	s4
ENST00000308736.7	137	19	s4_r1	s4
ENST00000308742.9	64	6	s4_r1	s4
ENST00000308748.10	121	5	s4_r1	s4
ENST00000308774.6	173	1	s4_r1	s4
ENST00000308775.7	214	9	s4_r1	s4
ENST00000308807.12	55	9	s4_r1	s4
ENST00000308811.8	238	1	s4_r1	s4
ENST00000308824.11	187	5	s4_r1	s4
ENST00000308831.7	47	13	s4_r1	s4
ENST00000308860.11	60	6	s4_r1	s4
ENST00000308874.12	159	2	s4_r1	s4
ENST00000308893.9	158	3	s4_r1	s4
ENST00000308924.9	57	17	s4_r1	s4
ENST00000308961.5	59	155	s4_r1	s4
ENST00000308964.7	64	5	s4_r1	s4
ENST00000308979.7	36	1	s4_r1	s4
ENST00000308982.12	108	10	s4_r1	s4
ENST00000308987.6	55	12	s4_r1	s4
ENST00000309007.9	64	66	s4_r1	s4
ENST00000309032.8	63	66	s4_r1	s4
ENST00000309033.5	43	11	s4_r1	s4
ENST00000309035.11	78	6	s4_r1	s4
ENST00000309042.12	123	16	s4_r1	s4
ENST00000309048.8	31	10	s4_r1	s4
ENST00000309050.9	119	4	s4_r1	s4
ENST00000309052.8	76	6	s4_r1	s4
ENST00000309060.7	111	7	s4_r1	s4
ENST00000309061.12	19	11	s4_r1	s4
ENST00000309083.8	69	24	s4_r1	s4
ENST00000309100.8	45	7	s4_r1	s4
ENST00000309117.11	28	18	s4_r1	s4
ENST00000309134.9	28	10	s4_r1	s4
ENST00000309137.13	61	37	s4_r1	s4
ENST00000309166.8	51	9	s4_r1	s4
ENST00000309182.9	8	5	s4_r1	s4
ENST00000309190.9	28	12	s4_r1	s4
ENST00000309195.9	108	25	s4_r1	s4
ENST00000309212.11	130	135	s4_r1	s4
ENST00000309244.9	43	44	s4_r1	s4
ENST00000309268.11	64	14129	s4_r1	s4
ENST00000309276.10	94	2	s4_r1	s4
ENST00000309295.9	85	22	s4_r1	s4
ENST00000309311.7	61	1988	s4_r1	s4
ENST00000309315.9	135	3	s4_r1	s4
ENST00000309318.8	60	365	s4_r1	s4
ENST00000309324.9	62	87	s4_r1	s4
ENST00000309328.8	40	14	s4_r1	s4
ENST00000309340.11	29	29	s4_r1	s4
ENST00000309352.4	122	39	s4_r1	s4
ENST00000309357.8	173	3	s4_r1	s4
ENST00000309366.9	35	78	s4_r1	s4
ENST00000309377.9	87	5	s4_r1	s4
ENST00000309383.6	66	2	s4_r1	s4
ENST00000309395.7	85	21	s4_r1	s4
ENST00000309415.8	49	12	s4_r1	s4
ENST00000309422.7	133	24	s4_r1	s4
ENST00000309424.8	89	7	s4_r1	s4
ENST00000309428.10	109	7	s4_r1	s4
ENST00000309446.11	96	12	s4_r1	s4
ENST00000309451.7	60	34	s4_r1	s4
ENST00000309469.9	157	1	s4_r1	s4
ENST00000309481.11	26	1	s4_r1	s4
ENST00000309519.8	61	29	s4_r1	s4
ENST00000309522.8	62	7	s4_r1	s4
ENST00000309534.10	74	29	s4_r1	s4
ENST00000309558.8	77	1	s4_r1	s4
ENST00000309575.5	159	10	s4_r1	s4
ENST00000309576.11	135	1	s4_r1	s4
ENST00000309579.7	52	150	s4_r1	s4
ENST00000309594.5	60	50	s4_r1	s4
ENST00000309602.5	128	9	s4_r1	s4
ENST00000309657.8	90	10	s4_r1	s4
ENST00000309660.10	40	6	s4_r1	s4
ENST00000309683.11	46	2	s4_r1	s4
ENST00000309733.6	120	20	s4_r1	s4
ENST00000309755.9	327	1	s4_r1	s4
ENST00000309758.6	139	1	s4_r1	s4
ENST00000309777.11	37	7	s4_r1	s4
ENST00000309784.9	10	1	s4_r1	s4
ENST00000309794.16	46	23	s4_r1	s4
ENST00000309822.7	27	28	s4_r1	s4
ENST00000309859.8	56	19	s4_r1	s4
ENST00000309863.11	113	10	s4_r1	s4
ENST00000309868.12	44	8	s4_r1	s4
ENST00000309877.11	60	3	s4_r1	s4
ENST00000309922.7	40	39	s4_r1	s4
ENST00000309931.3	143	5	s4_r1	s4
ENST00000309934.4	53	1	s4_r1	s4
ENST00000309951.8	55	54	s4_r1	s4
ENST00000309955.8	120	8	s4_r1	s4
ENST00000309957.3	266	3	s4_r1	s4
ENST00000309964.8	61	4	s4_r1	s4
ENST00000309971.9	103	8	s4_r1	s4
ENST00000309976.13	187	1	s4_r1	s4
ENST00000309979.11	159	4	s4_r1	s4
ENST00000309982.10	50	1	s4_r1	s4
ENST00000309983.5	126	28	s4_r1	s4
ENST00000309993.3	98	5	s4_r1	s4
ENST00000310015.12	99	15	s4_r1	s4
ENST00000310032.12	101	1	s4_r1	s4
ENST00000310045.9	140	15	s4_r1	s4
ENST00000310046.9	53	9	s4_r1	s4
ENST00000310053.10	64	14	s4_r1	s4
ENST00000310054.9	53	3	s4_r1	s4
ENST00000310074.8	86	8	s4_r1	s4
ENST00000310078.13	42	85	s4_r1	s4
ENST00000310085.6	57	1	s4_r1	s4
ENST00000310092.12	31	64	s4_r1	s4
ENST00000310109.5	117	3	s4_r1	s4
ENST00000310118.9	41	200	s4_r1	s4
ENST00000310137.5	141	18	s4_r1	s4
ENST00000310144.11	48	84	s4_r1	s4
ENST00000310256.7	35	18	s4_r1	s4
ENST00000310271.6	85	22	s4_r1	s4
ENST00000310298.8	42	9	s4_r1	s4
ENST00000310300.11	65	10	s4_r1	s4
ENST00000310301.9	89	11	s4_r1	s4
ENST00000310325.10	166	68	s4_r1	s4
ENST00000310331.3	40	2	s4_r1	s4
ENST00000310340.9	129	3	s4_r1	s4
ENST00000310343.13	99	1	s4_r1	s4
ENST00000310380.11	116	17	s4_r1	s4
ENST00000310389.6	127	10	s4_r1	s4
ENST00000310392.5	38	2	s4_r1	s4
ENST00000310396.10	82	13	s4_r1	s4
ENST00000310397.13	144	6	s4_r1	s4
ENST00000310418.9	59	1	s4_r1	s4
ENST00000310421.5	89	16	s4_r1	s4
ENST00000310430.11	54	18	s4_r1	s4
ENST00000310441.12	118	5	s4_r1	s4
ENST00000310442.5	81	40	s4_r1	s4
ENST00000310447.10	85	3	s4_r1	s4
ENST00000310450.8	147	4	s4_r1	s4
ENST00000310454.10	145	3	s4_r1	s4
ENST00000310455.4	153	5	s4_r1	s4
ENST00000310463.10	91	3	s4_r1	s4
ENST00000310496.9	85	16	s4_r1	s4
ENST00000310512.4	86	15	s4_r1	s4
ENST00000310513.10	137	17	s4_r1	s4
ENST00000310528.9	43	34	s4_r1	s4
ENST00000310564.10	129	1	s4_r1	s4
ENST00000310571.8	34	7	s4_r1	s4
ENST00000310574.8	65	9	s4_r1	s4
ENST00000310594.7	125	1	s4_r1	s4
ENST00000310597.6	38	15	s4_r1	s4
ENST00000310604.8	117	1	s4_r1	s4
ENST00000310611.8	144	2	s4_r1	s4
ENST00000310613.8	114	7	s4_r1	s4
ENST00000310614.12	47	12	s4_r1	s4
ENST00000310624.7	99	15	s4_r1	s4
ENST00000310645.9	203	3	s4_r1	s4
ENST00000310653.10	113	86	s4_r1	s4
ENST00000310706.9	19	1	s4_r1	s4
ENST00000310775.12	222	1	s4_r1	s4
ENST00000310776.9	111	5	s4_r1	s4
ENST00000310786.10	84	162	s4_r1	s4
ENST00000310806.9	21	5	s4_r1	s4
ENST00000310823.8	95	25	s4_r1	s4
ENST00000310826.10	22	4	s4_r1	s4
ENST00000310837.8	78	1	s4_r1	s4
ENST00000310847.8	74	2	s4_r1	s4
ENST00000310850.9	67	14	s4_r1	s4
ENST00000310864.11	155	8	s4_r1	s4
ENST00000310917.6	52	1	s4_r1	s4
ENST00000310924.7	57	29	s4_r1	s4
ENST00000310931.10	57	157	s4_r1	s4
ENST00000310955.11	44	2	s4_r1	s4
ENST00000310958.10	75	162	s4_r1	s4
ENST00000310974.8	52	29	s4_r1	s4
