transcript	log_count	FC	mrna_ont_C3	mrna_ont_C4	HGNC symbol
ENST00000367739	6.683440385919192	-0.2522847412774585	6.809582756557921	6.5572980152804625	IFNGR1
ENST00000316963	6.622888108360405	0.08723045992560952	6.5792728783976	6.66650333832321	LYPLA1
ENST00000396091	5.969747256091576	0.31836872621512047	5.810562892984016	6.128931619199136	ANO10
ENST00000396751	6.451854807637504	0.35978735109983706	6.271961132087585	6.6317484831874225	ILK
ENST00000596995	6.470047718480945	0.11844636278629661	6.410824537087797	6.529270899874094	SAE1
ENST00000290219	6.677990064687338	-0.20831246118203683	6.782146295278356	6.57383383409632	IFNGR2
ENST00000530945	7.033352653207739	0.053973930326717934	7.00636568804438	7.060339618371098	CFL1
ENST00000359263	6.271113018628116	-0.1649243287497404	6.353575183002985	6.188650854253245	MYOF
ENST00000377811	6.882657177786122	-0.1316221685701917	6.948468262071217	6.8168460935010255	NDUFB11
ENST00000677628	6.126480396394402	0.46849024515761606	5.892235273815594	6.36072551897321	IGF2R
ENST00000222305	5.791450710039146	0.15877053392789264	5.7120654430752	5.870835977003092	USF2
ENST00000367218	5.930520604075096	0.6052268113275865	5.627907198411303	6.233134009738889	ATP2B4
ENST00000299300	6.617764719767837	0.07806399120483398	6.57873272416542	6.656796715370254	CCT2
ENST00000360244	6.361340500338983	0.0796662339720724	6.321507383352947	6.4011736173250195	APH1A
ENST00000325888	5.505735584714131	0.0313871490370472	5.490042010195608	5.521429159232655	FLNC
ENST00000326427	7.016309858214765	-0.6496494731899132	7.341134594809722	6.691485121619809	ITM2C
ENST00000303004	6.63492916849833	-0.6245656898927479	6.9472120134447035	6.322646323551956	CEBPB
ENST00000361789	6.080001738716245	0.10128648649306182	6.0293584954697135	6.130644981962775	MT-CYB
ENST00000377474	6.586521905442413	-0.3225224142628029	6.747783112573814	6.425260698311011	KCTD12
ENST00000378119	6.425152394295751	0.05403194260138733	6.398136422995058	6.452168365596445	C6orf62
ENST00000397070	6.860051767047381	0.16557566639187904	6.777263933851441	6.94283960024332	TM2D2
ENST00000615637	6.43199407314051	-0.4265680537242025	6.645278100002611	6.218710046278408	FOXD1
ENST00000368811	6.961297002094145	0.6591992979222772	6.631697353133007	7.290896651055284	S100A10
ENST00000343818	6.3412889247003275	0.14065474841916092	6.270961550490747	6.411616298909908	PYCR2
ENST00000373477	6.405047135377819	-0.4197765454709268	6.614935408113283	6.195158862642356	YARS1
ENST00000381473	6.189750387310007	-0.10622244285017324	6.242861608735094	6.136639165884921	OCIAD1
ENST00000429635	6.7924203879775575	-0.9822511362239421	7.283545956089529	6.3012948198655865	AMIGO2
ENST00000226004	6.560639206913878	0.046735665174479024	6.537271374326639	6.584007039501118	DUSP3
ENST00000525954	6.135584079931402	0.40287215152252287	5.93414800417014	6.337020155692663	FDFT1
ENST00000602318	6.657392267510719	0.5715997833495381	6.3715923758359505	6.943192159185489	LAMTOR5
ENST00000302907	6.85439128143469	0.054210797328681615	6.82728588277035	6.881496680099032	RPS9
ENST00000610953	6.85439128143469	0.054210797328681615	6.82728588277035	6.881496680099032	RPS9
ENST00000616082	6.85439128143469	0.054210797328681615	6.82728588277035	6.881496680099032	RPS9
ENST00000616839	6.85439128143469	0.054210797328681615	6.82728588277035	6.881496680099032	RPS9
ENST00000616877	6.85439128143469	0.054210797328681615	6.82728588277035	6.881496680099032	RPS9
ENST00000616928	6.85439128143469	0.054210797328681615	6.82728588277035	6.881496680099032	RPS9
ENST00000617291	6.85439128143469	0.054210797328681615	6.82728588277035	6.881496680099032	RPS9
ENST00000618751	6.85439128143469	0.054210797328681615	6.82728588277035	6.881496680099032	RPS9
ENST00000620720	6.85439128143469	0.054210797328681615	6.82728588277035	6.881496680099032	RPS9
ENST00000684529	6.537651476816508	0.11671507425685679	6.4792939396880795	6.596009013944936	PAM
ENST00000393937	6.084164032378975	0.73377832211927	5.717274871319341	6.451053193438611	LOXL3
ENST00000449319	6.344287259305453	-0.08461005976250124	6.386592289186703	6.301982229424202	FAM89B
ENST00000372919	6.440843309437284	0.20781450838119753	6.336936055246685	6.544750563627883	ANXA7
ENST00000378720	6.926222622370075	0.20090201644114192	6.825771614149504	7.026673630590646	ESD
ENST00000368632	6.528757900743126	0.1518661885740329	6.45282480645611	6.6046909950301425	HDAC2
ENST00000248342	7.007889591232682	-0.14664052960888085	7.081209856037122	6.9345693264282415	EIF3K
ENST00000635567	7.007889591232682	-0.14664052960888085	7.081209856037122	6.9345693264282415	EIF3K
ENST00000371984	6.027439069653377	0.08999316934028379	5.982442484983235	6.0724356543235185	POMGNT1
ENST00000343043	6.551065762129765	0.06657496695082532	6.517778278654353	6.584353245605178	DAP3
ENST00000548458	6.311593185617038	0.4651529089029225	6.079016731165577	6.5441696400685	C12orf75
ENST00000321805	6.599643383569303	0.1502715497103404	6.524507608714133	6.674779158424474	UBE2D3
ENST00000532820	6.2958741770084075	0.07209536379450565	6.259826495111154	6.33192185890566	CAPRIN1
ENST00000435235	6.502481921241861	0.1479206755975433	6.428521583443089	6.576442259040633	SEPTIN7
ENST00000676254	6.262599551699926	0.3483679272561302	6.088415588071862	6.436783515327992	SLC2A1
ENST00000622615	6.329173610328763	-0.35816549661202046	6.508256358634773	6.150090862022752	VASN
ENST00000285848	6.828734025820303	-0.17605379311363212	6.916760922377119	6.740707129263487	OXA1L
ENST00000400175	6.839699073499993	-0.012545476211434092	6.84597181160571	6.833426335394276	MYL12B
ENST00000584539	6.887980974459122	-0.10910927812969273	6.942535613523969	6.833426335394276	MYL12B
ENST00000377658	6.350363151744858	-0.4170253092074798	6.558875806348598	6.141850497141118	KLHL21
ENST00000054666	6.4362968135085	0.18759060412494666	6.342501511446026	6.530092115570973	VAMP3
ENST00000238994	6.800744350775492	-0.0015134123363047536	6.8015010569436445	6.79998764460734	PPP1R3C
ENST00000298316	6.464800759536917	0.3010255086558944	6.3142880052089705	6.615313513864865	ARF6
ENST00000424496	7.0981438843660225	0.21662908530594205	6.989829341713052	7.206458427018994	
ENST00000438552	6.805027505395	0.291226955773527	6.659414027508236	6.950640983281763	SNRPB
ENST00000486056	6.449317570771587	-0.10240509881986437	6.50052012018152	6.398115021361655	CREB3
ENST00000492302	6.5185367582425915	-0.38584333155673267	6.711458424020957	6.325615092464225	PINK1
ENST00000331595	6.557541599829353	-1.2101203567322036	7.162601778195455	5.9524814214632515	BGN
ENST00000242209	6.04952775676181	-0.5560182871696879	6.327536900346654	5.7715186131769665	FKBP9
ENST00000362007	6.510030968230032	-0.17279157593404815	6.596426756197056	6.423635180263008	GLMP
ENST00000482111	6.156331596278969	0.056953002620327986	6.1278550949688055	6.1848080975891335	EIF1
ENST00000439887	6.468942406844631	0.17993288404173224	6.378975964823765	6.558908848865498	GSPT1
ENST00000335514	6.722055936109516	0.04618628855047646	6.698962791834278	6.7451490803847545	ATP5IF1
ENST00000647074	6.722055936109516	0.04618628855047646	6.698962791834278	6.7451490803847545	ATP5IF1
ENST00000279396	6.504982871622955	-0.0891432388835014	6.549554491064706	6.4604112521812045	TMEM219
ENST00000470649	6.834890821763632	0.1546891408717599	6.757546251327752	6.912235392199512	TTC19
ENST00000438792	6.192367984362814	0.3472519879491296	6.018741990388249	6.365993978337379	KTN1
ENST00000474879	6.301034939855076	0.21864588646817928	6.191711996620986	6.410357883089166	LMF2
ENST00000373418	6.488852722136402	-0.6054070830145601	6.791556263643682	6.186149180629122	PHC2
ENST00000395314	5.999405607813038	0.20517171642819587	5.896819749598941	6.101991466027137	KTN1
ENST00000264039	5.820184513690382	-0.02623104058018466	5.833300033980474	5.807068993400289	GPC1
ENST00000465124	6.708197021892701	0.32380427251299526	6.546294885636204	6.870099158149199	ARPC5L
ENST00000637056	5.96976081549129	0.052075826187723884	5.943722902397428	5.995798728585152	ZBTB38
ENST00000264244	6.658760153638328	-0.0555418977851323	6.686531102530894	6.630989204745762	TIMMDC1
ENST00000392351	6.034787968709997	0.4974749317386111	5.786050502840691	6.283525434579302	HOMER3
ENST00000216479	6.635580685422923	0.5462890654823118	6.362436152681767	6.908725218164079	AHSA1
ENST00000348354	7.031341953485666	-0.6019269459676817	7.332305426469507	6.730378480501825	BTG3
ENST00000282120	6.061272281169331	0.2604190830724331	5.931062739633115	6.191481822705548	TGOLN2
ENST00000377386	5.999420164129102	0.3841233171528904	5.807358505552657	6.191481822705548	TGOLN2
ENST00000341037	5.606777521791438	0.8113676227018134	5.201093710440531	6.012461333142344	TNC
ENST00000442805	6.273920633777005	0.16257010002456784	6.19263558376472	6.355205683789288	RALY
ENST00000302345	6.344045377583198	-0.16181758375586774	6.424954169461132	6.263136585705264	CANT1
ENST00000269097	6.658574525594677	-0.46410588852906365	6.890627469859209	6.426521581330145	G6PC3
ENST00000558978	6.708921734168715	0.11386682358784661	6.651988322374792	6.765855145962639	DUT
ENST00000309134	6.431747197608102	0.06664083801391119	6.398426778601147	6.465067616615058	TMEM9B
ENST00000558720	7.12185993556866	-0.2763018921039331	7.260010881620626	6.983708989516693	SRP14
ENST00000447750	6.231428647816219	0.2601924836091811	6.101332406011628	6.361524889620809	GDI1
ENST00000295718	5.9030500285872005	-1.1255589049583312	6.465829481066366	5.3402705761080345	PTPRN
ENST00000339526	6.377952872366352	-0.18495937759891934	6.470432561165812	6.285473183566893	GLUL
ENST00000684338	6.411353721235315	-0.44182201201424487	6.632264727242437	6.190442715228192	GLUD1
ENST00000566304	6.345049128115148	-0.16184895662839605	6.425973606429346	6.26412464980095	HEXA
ENST00000392386	7.0352687957408016	-2.2663594306764514	8.168448511079028	5.902089080402576	CRLF1
ENST00000502673	5.724362908623577	0.721413285231046	5.3636562660080545	6.0850695512391	CANX
ENST00000270176	6.21753100615824	0.3706346800217801	6.03221366614735	6.40284834616913	SCYL1
ENST00000282999	6.783298237526904	-0.01825631436043018	6.792426394707119	6.774170080346689	SRP19
ENST00000290330	6.735527826041864	-0.04241673666170964	6.756736194372718	6.714319457711008	SNF8
ENST00000318348	6.130609488308549	0.9546181021606337	5.653300437228232	6.607918539388866	GLTP
ENST00000337859	6.597593722509405	0.18343863963980933	6.5058744026895	6.689313042329309	ZC3H15
ENST00000374214	6.345829738981044	0.5460235909470175	6.072817943507535	6.618841534454552	UQCC2
ENST00000553251	6.498709238328244	0.035059156340455644	6.481179660158016	6.516238816498472	ANKRD13A
ENST00000561530	6.478894404426155	0.22597801766179249	6.365905395595259	6.591883413257052	CARHSP1
ENST00000679643	6.609599834448112	-0.26908073306038993	6.744140200978307	6.475059467917917	NAMPT
ENST00000216629	6.4560117072228245	-0.08368463095762735	6.497854022701638	6.414169391744011	BDKRB1
ENST00000372257	6.802023273534514	-0.2064384498900491	6.905242498479539	6.69880404858949	ERI3
ENST00000591890	6.299815721233294	0.10076252479593428	6.249434458835327	6.350196983631261	H3-3B
ENST00000383329	6.523371739699293	-0.06282931909264544	6.554786399245615	6.49195708015297	HLA-C
ENST00000376960	6.820389032367872	-0.7016048002771127	7.171191432506429	6.4695866322293165	ZFAND5
ENST00000393033	6.1985110516188024	0.12785651021902922	6.134582796509288	6.262439306728317	GIPC1
ENST00000274787	6.359033634632993	0.2673075855983722	6.225379841833807	6.4926874274321795	HIGD2A
ENST00000355415	6.3967346565277055	0.008925414676549615	6.392271949189431	6.401197363865981	MFSD12
ENST00000413266	6.167477559016389	-0.0925124838989646	6.213733800965871	6.121221317066906	RNF10
ENST00000521309	6.268385551838864	0.45889591338939617	6.038937595144166	6.497833508533562	YWHAZ
ENST00000522542	6.268385551838864	0.45889591338939617	6.038937595144166	6.497833508533562	YWHAZ
ENST00000278412	6.2679181977377185	0.19930444112094214	6.1682659771772474	6.36757041829819	SSRP1
ENST00000261813	6.649987851914577	0.0035782697791155726	6.64819871702502	6.651776986804135	PFDN1
ENST00000380283	7.01375902804756	-1.3289689787380379	7.678243517416579	6.349274538678541	PXDC1
ENST00000502935	6.139848512031216	0.2443516495162763	6.017672687273079	6.262024336789355	XPNPEP1
ENST00000292591	6.4526702896371475	-0.14180895124324167	6.523574765258768	6.381765814015527	MGAT4B
ENST00000638266	6.4526702896371475	-0.14180895124324167	6.523574765258768	6.381765814015527	MGAT4B
ENST00000262027	6.100667447832052	-0.5132476290620991	6.357291262363101	5.844043633301002	MARS1
ENST00000280892	6.021964923737328	0.4789881305020298	5.782470858486313	6.261458988988343	EIF4E
ENST00000361505	6.363218844579702	0.3769383386904215	6.174749675234491	6.551688013924912	PNP
ENST00000477313	6.350354564837877	-0.028783254176450335	6.364746191926102	6.335962937749652	PLTP
ENST00000314289	6.0594161733263014	-0.1857057384436187	6.152269042548111	5.9665633041044925	RNF4
ENST00000377104	6.19674057766008	0.07514594048899337	6.159167607415584	6.234313547904577	SPRY2
ENST00000592694	6.624841229714015	-0.0616756812328525	6.655679070330441	6.594003389097589	YIF1B
ENST00000642793	6.118520296340138	-0.17481639353656409	6.20592849310842	6.031112099571856	DDX3X
ENST00000244137	6.572187525587063	0.1445149172216018	6.499930066976262	6.644444984197864	PEPD
ENST00000547459	6.044791397075542	0.23185892657040963	5.928861933790338	6.1607208603607475	TWF1
ENST00000401869	6.406036334399705	0.20692743123728174	6.302572618781064	6.509500050018346	STK25
ENST00000649452	6.581973931492852	-0.5739504177810639	6.868949140383385	6.294998722602321	ITM2B
ENST00000460797	6.894653763199935	-0.8576686735193872	7.323488099959629	6.465819426440242	ITGB5
ENST00000359393	5.952786494222532	-0.07441275190948993	5.989992870177277	5.915580118267787	EHD1
ENST00000621096	5.952786494222532	-0.07441275190948993	5.989992870177277	5.915580118267787	EHD1
ENST00000397961	5.833438495133821	0.42097580365235565	5.622950593307643	6.043926396959999	PFKL
ENST00000680795	6.43767696466627	0.1927980246407639	6.341277952345888	6.534075976986652	ALG5
ENST00000251968	6.638846316419007	-0.21163313144874074	6.744662882143377	6.533029750694636	TSG101
ENST00000268613	6.015714968448265	0.1422202876674321	5.944604824614548	6.08682511228198	CDH13
ENST00000304414	6.304019081884377	0.08813238745187757	6.259952888158438	6.348085275610315	ARL6IP1
ENST00000494950	6.134378500399178	0.40769496153447715	5.930531019631939	6.338225981166416	PLOD2
ENST00000499860	6.195730069292407	0.35936474153765374	6.01604769852358	6.3754124400612335	CD164
ENST00000515314	6.541361815643075	0.33169348168148804	6.375515074802331	6.707208556483819	CYB5B
ENST00000679233	6.832408337405964	-0.2193426641835341	6.942079669497731	6.722737005314197	NPM1
ENST00000216392	6.199484476778029	1.0226644382365864	5.688152257659736	6.710816695896322	PYGL
ENST00000369980	6.1279158729683605	0.19234163939363658	6.031745053271542	6.224086692665178	IRAK1
ENST00000643721	6.087372683435152	-0.3450001614866842	6.259872764178494	5.91487260269181	TRIM8
ENST00000265393	6.328110752541242	0.01088426949174881	6.322668617795368	6.333552887287117	TAX1BP1
ENST00000338369	6.869312801379527	0.18840196557378786	6.775111818592633	6.9635137841664205	FIBP
ENST00000328194	5.823854397233087	-0.3265345563706159	5.987121675418395	5.660587119047779	DENND5A
ENST00000285735	6.463260170550459	0.16440273688918783	6.381058802105866	6.5454615389950535	RHOC
ENST00000322611	6.636426386451127	-0.13402190876599995	6.703437340834127	6.569415432068127	BASP1
ENST00000536053	6.276254628736033	-0.26938515414236086	6.410947205807213	6.141562051664852	C1R
ENST00000671968	6.276254628736033	-0.26938515414236086	6.410947205807213	6.141562051664852	C1R
ENST00000543772	7.199298716019774	-0.033747609237146925	7.216172520638347	7.1824249114012	PSMC1
ENST00000265620	6.289955336796213	0.5324384986671413	6.023736087462642	6.556174586129783	GNAS
ENST00000335972	5.732519442284982	0.3027792053355203	5.581129839617222	5.883909044952742	UBA1
ENST00000436644	6.262516669419828	-0.11789356805193041	6.3214634534457925	6.203569885393862	PAIP1
ENST00000327300	6.121938769372379	0.07181719359178551	6.0860301725764865	6.157847366168272	KHDRBS1
ENST00000261875	6.36231101152133	0.03581940441958498	6.344401309311538	6.380220713731123	HACD3
ENST00000306384	6.599692020574451	0.07936713195837797	6.560008454595262	6.63937558655364	VAMP5
ENST00000311893	6.8039117632196096	-0.7369655686792882	7.172394547559254	6.4354289788799655	ISCU
ENST00000337004	6.7066519593490765	-0.0332078157818696	6.723255867240011	6.690048051458142	PTDSS1
ENST00000393562	5.991332552648499	0.3562292879775395	5.8132179086597295	6.169447196637269	G6PD
ENST00000407324	6.34057905316161	0.18222013251191171	6.249468986905654	6.431689119417566	C1D
ENST00000475181	5.566805769252196	0.22406898125205466	5.454771278626168	5.678840259878223	CCDC80
ENST00000534699	6.0145966306182554	0.6653961075710795	5.681898576832716	6.347294684403796	CSDE1
ENST00000295901	6.656300514114992	-0.12277034910209839	6.717685688666042	6.5949153395639435	PSMD6
ENST00000647956	6.197193517609141	-0.189418397711119	6.2919027164647	6.102484318753581	C1R
ENST00000673372	6.197193517609141	-0.189418397711119	6.2919027164647	6.102484318753581	C1R
ENST00000334351	6.175927199143654	0.3195682495249681	6.01614307438117	6.335711323906138	PNRC2
ENST00000587834	6.2708308798403944	0.2839261101332822	6.128867824773753	6.412793934907035	SEC11C
ENST00000342245	6.331724488570051	-0.4368416158814954	6.550145296510799	6.113303680629303	SMPD1
ENST00000591157	6.060075603605329	0.21155997246157643	5.954295617374541	6.165855589836117	TMED1
ENST00000406581	6.440588541092907	0.4802439570843031	6.200466562550756	6.680710519635059	POLD2
ENST00000405878	6.3446493405000375	0.5021022535621897	6.093598213718943	6.595700467281133	XRCC6
ENST00000391752	6.7385396754216345	0.09604582911099602	6.690516760866137	6.786562589977133	RPS9
ENST00000610826	6.7385396754216345	0.09604582911099602	6.690516760866137	6.786562589977133	RPS9
ENST00000616536	6.7385396754216345	0.09604582911099602	6.690516760866137	6.786562589977133	RPS9
ENST00000540499	6.581187917751635	-0.577320011182267	6.8698479233427685	6.292527912160502	IDH2
ENST00000548577	7.033567906420547	-0.20133525234333405	7.134235532592214	6.93290028024888	RNASEK
ENST00000592012	6.1322817947953805	0.3072332789331478	5.978665155328806	6.285898434261954	MBD3
ENST00000219345	5.799023333547309	1.348702871493919	5.12467189780035	6.473374769294269	PLA2G15
ENST00000517679	6.856436339647127	0.15186256566991307	6.78050505681217	6.932367622482083	TBCA
ENST00000518218	6.856436339647127	0.15186256566991307	6.78050505681217	6.932367622482083	TBCA
ENST00000569205	6.190385306150475	-0.10470206836107732	6.242736340331013	6.138034271969936	CCPG1
ENST00000434526	5.9225854728999305	-0.46018033256849566	6.152675639184178	5.692495306615682	SUMF2
ENST00000651354	5.836955691124352	-0.28892076901734054	5.981416075633023	5.692495306615682	SUMF2
ENST00000369799	6.045471733617912	-0.19288366639134313	6.141913566813583	5.94902990042224	AHCYL1
ENST00000677865	6.3451902260797315	-0.08579807892302593	6.388089265541244	6.302291186618218	CTSB
ENST00000319788	6.457892843566215	0.3051605195153959	6.305312583808518	6.610473103323914	VKORC1
ENST00000418388	5.799759032381699	0.8184524304890166	5.39053281713719	6.208985247626207	TMEM250
ENST00000394309	6.155461853460266	-0.08776478173541591	6.199344244327974	6.111579462592558	ASNS
ENST00000681206	6.411331699575301	-0.06352420250803359	6.443093800829319	6.379569598321285	CUL4B
ENST00000420463	6.268492279716897	-0.05062468196605785	6.293804620699926	6.243179938733868	EIF4B
ENST00000221784	6.709739465018431	0.3725213989288285	6.5234787655540165	6.896000164482845	PDCD5
ENST00000406520	6.460655452686266	-0.2523061840402878	6.58680854470641	6.334502360666122	COMT
ENST00000676678	6.373439297235989	-0.24315983888558357	6.495019216678781	6.251859377793197	COMT
ENST00000272233	6.861322705651505	-1.1663861053270193	7.444515758315014	6.278129652987995	RHOB
ENST00000282344	5.800868759723709	0.07734477912550819	5.762196370160955	5.839541149286463	USP12
ENST00000285908	6.404339750406008	-0.10163091745901198	6.455155209135514	6.353524291676502	BOD1
ENST00000356978	6.085550643756568	0.09733638229259167	6.036882452610272	6.134218834902864	CALM1
ENST00000388995	5.903165766286492	-1.070777873635401	6.438554703104192	5.367776829468791	FAM83G
ENST00000523500	7.113472279375895	-1.5897085393901742	7.908326549070982	6.318618009680808	CLU
ENST00000405944	6.1810955914809504	-0.12811479277690374	6.245152987869402	6.117038195092499	DERL1
ENST00000316731	6.636380170547673	-0.6093883828913613	6.941074361993353	6.331685979101992	CCZ1B
ENST00000367034	6.7648511158993925	0.5301345039756207	6.499783863911582	7.029918367887203	MRPL18
ENST00000550443	6.8492766505149	-0.4016533019792927	7.050103301504547	6.648449999525254	MYL6B
ENST00000382543	5.85137010210134	-0.13992093336404832	5.921330568783365	5.781409635419316	AFAP1
ENST00000479368	6.474540632661392	0.1536447419352971	6.397718261693743	6.5513630036290404	CCDC80
ENST00000429029	6.442075265496989	0.022939102545021406	6.430605714224478	6.453544816769499	DNAJB6
ENST00000675423	6.0784014930315005	0.40141202465162173	5.87769548070569	6.279107505357311	TRIP12
ENST00000675135	7.0659394376119495	0.28121200966996796	6.925333432776966	7.2065454424469335	HINT1
ENST00000367027	6.244749234057113	0.419075687759463	6.035211390177381	6.454287077936844	HSD11B1
ENST00000367028	6.15388380237826	0.23734482440175686	6.035211390177381	6.272556214579138	HSD11B1
ENST00000359947	5.674542706911495	0.503127524824408	5.422978944499292	5.9261064693237	PTPRF
ENST00000338110	6.454573691924198	0.31975020361335815	6.294698590117519	6.614448793730877	
ENST00000566897	6.423713110842025	0.25802904144901095	6.294698590117519	6.55272763156653	
ENST00000553909	6.514880452386329	0.19230894352106986	6.418725980625794	6.611034924146864	
ENST00000360051	6.361996358921608	-0.488041954826107	6.606017336334662	6.117975381508555	SEPTIN2
ENST00000391973	6.305865526776419	-0.3757802905357268	6.493755672044282	6.117975381508555	SEPTIN2
ENST00000389378	6.247058498041968	0.39763564064505097	6.048240677719442	6.445876318364493	TNIP1
ENST00000391753	6.708732559694094	0.08513896541449384	6.666163076986847	6.751302042401341	RPS9
ENST00000611921	6.708732559694094	0.08513896541449384	6.666163076986847	6.751302042401341	RPS9
ENST00000619229	6.708732559694094	0.08513896541449384	6.666163076986847	6.751302042401341	RPS9
ENST00000085079	6.158164248663808	-0.3938866724024024	6.355107584865009	5.961220912462607	EPN1
ENST00000217233	6.414040366955608	-0.7661686159283736	6.797124674919795	6.030956058991421	TRIB3
ENST00000219313	6.4575619567728655	0.13411235065851113	6.39050578144361	6.5246181321021215	PSMD7
ENST00000222543	6.218849634629406	0.45680455571227085	5.990447356773271	6.447251912485542	TFPI2
ENST00000263245	6.531457874446318	-0.11252323613758275	6.5877194925151095	6.475196256377527	ARFGAP3
ENST00000291442	6.442561246109607	0.4289533141675763	6.228084589025818	6.657037903193395	NR2F6
ENST00000300060	5.159647165194721	1.6533353147398788	4.332979507824781	5.98631482256466	ANPEP
ENST00000316594	6.301524198736241	0.18912774477704275	6.20696032634772	6.396088071124763	HNRNPH2
ENST00000370542	6.647629522143159	-0.8540027064127855	7.074630875349552	6.220628168936766	LMO4
ENST00000464650	6.819873301524313	-0.2838012700713044	6.961773936559966	6.677972666488661	TMCO1
ENST00000552235	6.398306764934587	-0.026311646295043012	6.411462588082108	6.385150941787065	ZCRB1
ENST00000556162	6.326227268272273	0.5340367206085661	6.0592089079679905	6.593245628576557	SNX6
ENST00000559874	5.159647165194721	1.6533353147398788	4.332979507824781	5.98631482256466	ANPEP
ENST00000560137	5.3580633641183635	1.256502916892594	4.729811905672066	5.98631482256466	ANPEP
ENST00000578921	6.403386611303695	-0.49497288714087784	6.650873054874134	6.1559001677332565	RAB31
ENST00000679248	5.21197324480795	1.757987473966339	4.332979507824781	6.09096698179112	ANPEP
ENST00000216797	6.471437608538247	0.8065777153587339	6.068148750858881	6.874726466217615	NFKBIA
ENST00000586659	5.967537015602474	-0.1558933575380843	6.045483694371516	5.8895903368334315	KANK2
ENST00000649787	6.125764456030394	-0.2612284173318935	6.256378664696341	5.995150247364448	COPA
ENST00000316218	6.490521703408917	-0.5256265131079516	6.753334959962893	6.227708446854941	PDIA5
ENST00000405912	5.741210610539302	0.6240656144798642	5.42917780329937	6.0532434177792345	FEZ2
ENST00000321797	6.462965879770025	-0.8015987885910683	6.8637652740655595	6.062166485474491	LMO7
ENST00000357402	5.817436636247217	0.17980139017426655	5.727535941160084	5.90733733133435	MVP
ENST00000395353	5.919933918750083	0.21639968590906644	5.811734075795549	6.028133761704615	MVP
ENST00000639602	5.936265696028348	0.26404821775041487	5.8042415871531405	6.068289804903555	
ENST00000510644	6.008911272135359	-0.6622064673215862	6.3400145057961526	5.677808038474566	FGFRL1
ENST00000592741	6.14302525985115	-0.40167148510527007	6.343861002403785	5.942189517298515	PRKCSH
ENST00000677123	6.14302525985115	-0.40167148510527007	6.343861002403785	5.942189517298515	PRKCSH
ENST00000371084	6.409179850619609	-0.06127246593784896	6.439816083588534	6.378543617650685	PGM1
ENST00000243347	6.321272179089434	-0.25446636021736246	6.448505359198116	6.194038998980753	TNFAIP6
ENST00000270776	5.797253610091749	0.34178166429460255	5.626362777944448	5.96814444223905	PGD
ENST00000280258	6.651443377057915	-0.5771349762045439	6.940010865160187	6.362875888955643	PRSS23
ENST00000366860	6.5612130031579365	0.17985975654328268	6.471283124886296	6.651142881429578	CNIH4
ENST00000367001	5.961629416160049	0.12177159118612213	5.900743620566987	6.0225152117531096	SLC30A1
ENST00000368010	6.829630124092876	-0.14244886738663443	6.900854557786193	6.758405690399559	PFDN2
ENST00000392066	6.67112146323142	0.08374772080059323	6.629247602831123	6.712995323631716	ACSL3
ENST00000502346	6.320443872986254	-0.16992162771134467	6.405404686841926	6.235483059130582	TMEM167A
ENST00000200457	6.50276930121265	0.04111988431797542	6.4822093590536625	6.523329243371638	TRIP6
ENST00000537776	6.209067797323872	0.5847517459039686	5.916691924371888	6.501443670275856	NUDT5
ENST00000247970	6.553819266618268	0.19658883357882662	6.455524849828854	6.652113683407681	PIN1
ENST00000296666	6.342322690395986	0.003059747226780374	6.340792816782596	6.343852564009376	PRRC1
ENST00000235835	6.532440825063805	0.32171830883902164	6.371581670644294	6.6932999794833155	AKR7A2
ENST00000409549	5.81701741658214	0.5440983189179942	5.544968257123143	6.089066576041137	LOXL3
ENST00000219542	6.795152552927187	-0.37531647897145604	6.982810792412915	6.6074943134414585	METRN
ENST00000439561	6.9446146606321975	-0.45316539571654957	7.171197358490472	6.718031962773923	COPB1
ENST00000375772	6.5123549472596505	-0.4559198611878523	6.740314877853577	6.284395016665725	MAGED1
ENST00000620940	6.692663180523425	0.11387842940170234	6.635723965822574	6.749602395224277	RPS9
ENST00000311785	5.990236963411707	-0.09395690571039417	6.037215416266904	5.94325851055651	SEC31A
ENST00000509142	5.990236963411707	-0.09395690571039417	6.037215416266904	5.94325851055651	SEC31A
ENST00000596731	6.659903993734098	0.20736400784630415	6.556221989810946	6.76358599765725	WDR83OS
ENST00000359564	6.502857275951365	-0.3598138185205526	6.682764185211641	6.322950366691089	DSE
ENST00000598418	6.116937465024051	0.5302086203605763	5.851833154843764	6.38204177520434	JOSD2
ENST00000351829	6.164138201573732	0.566243073825822	5.881016664660821	6.447259738486643	AKR1A1
ENST00000678405	5.836652414894399	0.6250991809686601	5.524102824410068	6.149202005378728	NCL
ENST00000375058	6.518019290720577	-0.24616499377349133	6.641101787607323	6.394936793833832	MAGED2
ENST00000266671	5.739478544511741	0.05786896599134739	5.7105440615160665	5.768413027507414	PHLDA1
ENST00000602540	5.739478544511741	0.05786896599134739	5.7105440615160665	5.768413027507414	PHLDA1
ENST00000619060	5.739478544511741	0.05786896599134739	5.7105440615160665	5.768413027507414	PHLDA1
ENST00000037243	6.082968170874182	0.17001897251837672	5.997958684614993	6.1679776571333695	GABARAPL2
ENST00000220763	5.839031674166412	0.190510657754964	5.74377634528893	5.934287003043894	CPQ
ENST00000253122	5.746531672345867	0.1939608224091227	5.649551261141306	5.843512083550428	SLC6A8
